query_record_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
106635,2,2,0,0,2,0.0
106636,4,3,1,0,4,0.0
106637,2,1,1,0,2,0.0
106639,2,1,1,0,2,0.0
106640,2,2,0,0,2,0.0
106641,1,1,0,0,1,0.0
106642,1,1,0,0,1,0.0
106643,6,3,3,0,6,0.0
106644,1,0,0,1,1,100.0
106645,1,1,0,0,1,0.0
106648,1,1,0,0,1,0.0
106649,1,1,0,0,1,0.0
106650,1,1,0,0,1,0.0
106651,1,1,0,0,1,0.0
106652,1,1,0,0,1,0.0
106653,1,0,0,1,1,100.0
106654,2,0,1,1,2,50.0
106655,4,4,0,0,4,0.0
106656,1,1,0,0,1,0.0
106657,2,1,1,0,2,0.0
106658,5,3,2,0,5,0.0
106659,1,1,0,0,1,0.0
106660,1,0,1,0,1,0.0
106661,2,2,0,0,2,0.0
106662,4,2,2,0,4,0.0
106663,1,1,0,0,1,0.0
106664,2,1,1,0,2,0.0
106665,1,1,0,0,1,0.0
106666,12,12,0,0,12,0.0
106667,4,4,0,0,4,0.0
106668,1,0,1,0,1,0.0
106669,1,1,0,0,1,0.0
106670,1,1,0,0,1,0.0
106671,16,16,0,0,16,0.0
106672,19,13,6,0,19,0.0
106673,2,0,2,0,2,0.0
106674,1,1,0,0,1,0.0
106675,1,1,0,0,1,0.0
106677,1,1,0,0,1,0.0
106678,1,0,1,0,1,0.0
106679,1,1,0,0,1,0.0
106680,2,0,2,0,2,0.0
106681,1,1,0,0,1,0.0
106682,1,1,0,0,1,0.0
106683,1,1,0,0,1,0.0
106684,3,2,1,0,3,0.0
106685,7,7,0,0,7,0.0
106686,1,0,1,0,1,0.0
106687,2,1,1,0,2,0.0
106688,1,1,0,0,1,0.0
106689,1,1,0,0,1,0.0
106690,1,0,1,0,1,0.0
106691,2,1,1,0,2,0.0
106692,1,1,0,0,1,0.0
106693,12,6,6,0,12,0.0
106694,2,2,0,0,2,0.0
106695,2,0,2,0,2,0.0
106696,3,1,2,0,3,0.0
106697,1,1,0,0,1,0.0
106699,5,5,0,0,5,0.0
106700,1,0,1,0,1,0.0
106701,1,1,0,0,1,0.0
106702,1,1,0,0,1,0.0
106703,2,0,1,1,2,50.0
106704,3,3,0,0,3,0.0
106705,1,0,1,0,1,0.0
106706,1,1,0,0,1,0.0
106707,1,0,1,0,1,0.0
106708,1,0,1,0,1,0.0
106709,1,0,1,0,1,0.0
106710,3,3,0,0,3,0.0
106711,1,1,0,0,1,0.0
106712,2,1,1,0,2,0.0
106714,6,3,3,0,6,0.0
106715,1,1,0,0,1,0.0
106716,1,1,0,0,1,0.0
106718,3,2,1,0,3,0.0
106719,2,0,0,2,2,100.0
106720,2,2,0,0,2,0.0
106721,1,1,0,0,1,0.0
106722,2,2,0,0,2,0.0
106723,1,1,0,0,1,0.0
106724,3,1,2,0,3,0.0
106725,1,1,0,0,1,0.0
106726,3,1,2,0,3,0.0
106727,1,1,0,0,1,0.0
106728,1,1,0,0,1,0.0
106729,5,5,0,0,5,0.0
106730,2,2,0,0,2,0.0
106732,1,1,0,0,1,0.0
106733,1,1,0,0,1,0.0
106734,5,5,0,0,5,0.0
106735,5,5,0,0,5,0.0
106736,2,1,1,0,2,0.0
106737,1,1,0,0,1,0.0
106738,6,6,0,0,6,0.0
106739,3,3,0,0,3,0.0
106740,2,1,1,0,2,0.0
106741,2,2,0,0,2,0.0
106742,1,1,0,0,1,0.0
106743,1,1,0,0,1,0.0
106744,2,2,0,0,2,0.0
106745,1,1,0,0,1,0.0
106747,1,1,0,0,1,0.0
106748,1,1,0,0,1,0.0
106750,3,3,0,0,3,0.0
106751,1,1,0,0,1,0.0
106752,2,1,1,0,2,0.0
106753,1,0,0,1,1,100.0
106754,1,1,0,0,1,0.0
106755,1,1,0,0,1,0.0
106757,1,1,0,0,1,0.0
106758,1,1,0,0,1,0.0
106759,1,0,0,1,1,100.0
106761,1,1,0,0,1,0.0
106762,4,2,2,0,4,0.0
106763,3,2,1,0,3,0.0
106765,4,3,1,0,4,0.0
106766,5,4,1,0,3,0.0
106767,1,1,0,0,1,0.0
106768,4,4,0,0,4,0.0
106769,2,2,0,0,2,0.0
106770,1,1,0,0,1,0.0
106771,1,1,0,0,1,0.0
106773,1,1,0,0,1,0.0
106774,3,2,1,0,3,0.0
106775,2,1,1,0,2,0.0
106776,1,1,0,0,1,0.0
106777,2,1,1,0,2,0.0
106778,1,0,0,1,1,100.0
106779,3,3,0,0,3,0.0
106780,3,1,2,0,3,0.0
106781,1,1,0,0,1,0.0
106782,2,2,0,0,2,0.0
106784,2,2,0,0,2,0.0
106785,1,1,0,0,1,0.0
106786,1,1,0,0,1,0.0
106787,2,0,1,1,2,50.0
106788,1,1,0,0,1,0.0
106789,2,2,0,0,2,0.0
106791,1,1,0,0,1,0.0
106792,1,1,0,0,1,0.0
106793,1,1,0,0,1,0.0
106794,4,3,1,0,3,0.0
106795,1,1,0,0,1,0.0
106796,1,1,0,0,1,0.0
106797,3,3,0,0,3,0.0
106798,1,1,0,0,1,0.0
106799,1,1,0,0,1,0.0
106800,1,1,0,0,1,0.0
106801,1,1,0,0,1,0.0
106802,2,1,1,0,2,0.0
106803,1,0,0,1,1,100.0
106804,1,1,0,0,1,0.0
106805,6,5,1,0,6,0.0
106806,2,2,0,0,2,0.0
106807,7,6,1,0,7,0.0
106808,1,1,0,0,1,0.0
106810,2,2,0,0,2,0.0
106811,1,1,0,0,1,0.0
106812,1,1,0,0,1,0.0
106813,1,1,0,0,1,0.0
106814,2,2,0,0,2,0.0
106815,1,1,0,0,1,0.0
106816,3,3,0,0,3,0.0
106817,5,2,3,0,5,0.0
106818,2,1,1,0,2,0.0
106819,1,1,0,0,1,0.0
106820,3,3,0,0,3,0.0
106821,1,0,1,0,1,0.0
106822,4,4,0,0,4,0.0
106823,1,1,0,0,1,0.0
106824,1,1,0,0,1,0.0
106825,1,0,1,0,1,0.0
106826,1,1,0,0,1,0.0
106829,2,1,0,1,2,50.0
106830,2,2,0,0,2,0.0
106831,1,1,0,0,1,0.0
106832,3,0,3,0,3,0.0
106833,1,0,1,0,1,0.0
106834,5,5,0,0,5,0.0
106835,1,0,1,0,1,0.0
106836,1,0,1,0,1,0.0
106837,1,0,1,0,1,0.0
106838,4,3,1,0,4,0.0
106839,3,3,0,0,3,0.0
106840,2,1,1,0,2,0.0
106841,2,1,1,0,2,0.0
106842,13,1,12,0,13,0.0
106843,1,1,0,0,1,0.0
106844,2,2,0,0,2,0.0
106845,3,3,0,0,3,0.0
106846,2,1,0,1,2,50.0
106847,4,2,2,0,4,0.0
103861,1,1,0,0,1,0.0
106849,3,0,3,0,3,0.0
106851,1,0,1,0,1,0.0
106852,5,5,0,0,5,0.0
106855,4,4,0,0,4,0.0
106856,1,1,0,0,1,0.0
106857,3,3,0,0,3,0.0
106858,1,1,0,0,1,0.0
106859,1,0,1,0,1,0.0
106860,1,1,0,0,1,0.0
106861,3,2,0,1,3,33.33
106862,1,0,1,0,1,0.0
106863,1,0,1,0,1,0.0
106864,1,0,1,0,1,0.0
106865,1,1,0,0,1,0.0
106866,1,1,0,0,1,0.0
106867,1,1,0,0,1,0.0
106868,2,2,0,0,2,0.0
106869,2,2,0,0,2,0.0
106870,1,0,0,1,1,100.0
106871,3,3,0,0,3,0.0
106873,1,1,0,0,1,0.0
106874,1,0,1,0,1,0.0
106875,1,0,1,0,1,0.0
106876,1,0,1,0,1,0.0
106877,3,3,0,0,3,0.0
106879,2,2,0,0,2,0.0
106881,1,1,0,0,1,0.0
106882,2,1,1,0,2,0.0
106883,3,0,2,1,3,33.33
106884,2,1,0,1,2,50.0
106886,2,2,0,0,2,0.0
106888,3,3,0,0,3,0.0
106889,1,0,1,0,1,0.0
106890,1,0,1,0,1,0.0
106891,1,1,0,0,1,0.0
106892,1,1,0,0,1,0.0
106894,1,1,0,0,1,0.0
106895,1,0,1,0,1,0.0
106896,1,0,0,1,1,100.0
106898,1,1,0,0,1,0.0
106899,1,1,0,0,1,0.0
106900,1,1,0,0,1,0.0
106901,1,0,1,0,1,0.0
106902,1,1,0,0,1,0.0
106903,1,1,0,0,1,0.0
106904,1,0,0,1,1,100.0
106905,2,1,0,1,2,50.0
106906,1,1,0,0,1,0.0
106907,4,4,0,0,4,0.0
106908,2,0,2,0,2,0.0
106909,1,0,1,0,1,0.0
106910,1,1,0,0,1,0.0
106911,1,1,0,0,1,0.0
106912,1,1,0,0,1,0.0
106913,2,2,0,0,2,0.0
106914,2,1,0,1,2,50.0
106915,3,3,0,0,3,0.0
106916,1,0,0,1,1,100.0
106917,3,2,1,0,3,0.0
106918,3,2,1,0,3,0.0
106919,1,0,1,0,1,0.0
106921,1,1,0,0,1,0.0
106922,1,0,1,0,1,0.0
106924,1,1,0,0,1,0.0
106925,3,1,1,1,3,33.33
106926,1,0,0,1,1,100.0
106927,1,1,0,0,1,0.0
106365,1,1,0,0,1,0.0
106375,1,0,1,0,1,0.0
106384,1,1,0,0,1,0.0
106391,1,0,1,0,1,0.0
106394,1,1,0,0,1,0.0
106395,1,1,0,0,1,0.0
106399,1,0,0,1,1,100.0
106418,1,0,1,0,1,0.0
106435,1,0,1,0,1,0.0
106456,1,1,0,0,1,0.0
106461,1,1,0,0,1,0.0
106467,1,0,1,0,1,0.0
106475,3,3,0,0,3,0.0
106480,1,0,1,0,1,0.0
106489,1,1,0,0,1,0.0
106509,1,0,0,1,1,100.0
106520,1,0,1,0,1,0.0
106522,2,2,0,0,2,0.0
106523,1,1,0,0,1,0.0
106524,1,1,0,0,1,0.0
106558,1,1,0,0,1,0.0
106572,1,1,0,0,1,0.0
106578,1,1,0,0,1,0.0
106595,1,0,1,0,1,0.0
106598,1,1,0,0,1,0.0
106610,1,1,0,0,1,0.0
106613,1,1,0,0,1,0.0
106633,1,0,1,0,1,0.0
106638,1,1,0,0,1,0.0
106647,1,0,1,0,1,0.0
106676,1,1,0,0,1,0.0
106698,1,0,1,0,1,0.0
106713,1,0,0,1,1,100.0
106717,2,0,1,1,2,50.0
106746,1,1,0,0,1,0.0
106749,1,1,0,0,1,0.0
106756,1,0,1,0,1,0.0
106760,1,0,1,0,1,0.0
106764,2,2,0,0,2,0.0
106772,1,0,1,0,1,0.0
106783,1,1,0,0,1,0.0
106809,1,1,0,0,1,0.0
106827,1,0,1,0,1,0.0
106828,1,1,0,0,1,0.0
106848,1,0,0,1,1,100.0
106850,1,1,0,0,1,0.0
106853,1,1,0,0,1,0.0
106854,1,0,1,0,1,0.0
106872,1,1,0,0,1,0.0
106878,1,0,1,0,1,0.0
106880,1,1,0,0,1,0.0
106885,1,0,0,1,1,100.0
106887,1,0,0,1,1,100.0
106920,1,1,0,0,1,0.0
106928,1,1,0,0,1,0.0
106930,1,0,0,1,1,100.0
106931,1,1,0,0,1,0.0
106932,2,0,2,0,2,0.0
106933,6,6,0,0,6,0.0
106934,1,1,0,0,1,0.0
106935,2,2,0,0,2,0.0
106936,1,1,0,0,1,0.0
106938,1,1,0,0,1,0.0
106939,1,0,1,0,1,0.0
106940,2,1,1,0,2,0.0
106941,1,1,0,0,1,0.0
106942,4,4,0,0,4,0.0
106944,1,0,1,0,1,0.0
106945,9,9,0,0,9,0.0
106946,1,1,0,0,1,0.0
106947,1,0,1,0,1,0.0
106948,1,1,0,0,1,0.0
106949,3,3,0,0,3,0.0
106950,1,0,1,0,1,0.0
106952,2,2,0,0,2,0.0
106953,2,1,1,0,2,0.0
106954,1,0,1,0,1,0.0
106955,3,2,1,0,3,0.0
106956,2,1,0,1,2,50.0
106957,2,2,0,0,2,0.0
106958,1,1,0,0,1,0.0
106959,1,1,0,0,1,0.0
106960,18,14,4,0,18,0.0
106961,1,1,0,0,1,0.0
106962,1,1,0,0,1,0.0
106963,1,1,0,0,1,0.0
106964,2,0,2,0,2,0.0
106965,1,0,1,0,1,0.0
106966,4,4,0,0,4,0.0
106970,1,1,0,0,1,0.0
106972,3,3,0,0,3,0.0
106973,6,4,2,0,6,0.0
106974,2,2,0,0,2,0.0
106975,1,0,1,0,1,0.0
106976,2,2,0,0,2,0.0
106977,3,3,0,0,3,0.0
106978,1,1,0,0,1,0.0
106979,1,1,0,0,1,0.0
106981,4,4,0,0,4,0.0
106982,9,9,0,0,9,0.0
106983,1,0,0,1,1,100.0
106984,1,1,0,0,1,0.0
106985,1,1,0,0,1,0.0
106986,1,1,0,0,1,0.0
106987,4,4,0,0,4,0.0
106988,3,3,0,0,3,0.0
106989,1,0,1,0,1,0.0
106990,1,0,1,0,1,0.0
106991,1,0,1,0,1,0.0
106992,1,0,1,0,1,0.0
106993,1,0,1,0,1,0.0
106994,1,1,0,0,1,0.0
106996,2,2,0,0,2,0.0
106997,1,0,1,0,1,0.0
106998,1,1,0,0,1,0.0
106999,4,2,1,1,4,25.0
107000,3,3,0,0,3,0.0
107001,1,1,0,0,1,0.0
107002,1,0,1,0,1,0.0
107003,1,1,0,0,1,0.0
107004,2,2,0,0,2,0.0
107006,3,3,0,0,3,0.0
107007,1,1,0,0,1,0.0
107008,1,1,0,0,1,0.0
107009,1,0,1,0,1,0.0
107010,3,2,0,1,3,33.33
107011,2,1,1,0,2,0.0
107012,1,1,0,0,1,0.0
107013,2,0,1,1,2,50.0
107014,1,0,0,1,1,100.0
107015,1,1,0,0,1,0.0
107016,1,1,0,0,1,0.0
107017,1,1,0,0,1,0.0
107018,1,1,0,0,1,0.0
107019,1,1,0,0,1,0.0
107021,1,1,0,0,1,0.0
107022,2,1,0,1,2,50.0
107023,1,1,0,0,1,0.0
107024,1,1,0,0,1,0.0
107025,1,1,0,0,1,0.0
107026,1,1,0,0,1,0.0
107027,2,1,1,0,2,0.0
107028,1,1,0,0,1,0.0
107029,1,1,0,0,1,0.0
107030,3,3,0,0,3,0.0
107031,1,0,1,0,1,0.0
107032,1,1,0,0,1,0.0
107033,3,3,0,0,3,0.0
107035,2,2,0,0,2,0.0
107036,2,1,0,1,2,50.0
107037,2,2,0,0,2,0.0
107038,5,5,0,0,5,0.0
107039,1,0,1,0,1,0.0
107040,1,0,1,0,1,0.0
107041,1,1,0,0,1,0.0
107042,1,0,0,1,1,100.0
107043,1,1,0,0,1,0.0
107044,2,2,0,0,2,0.0
107045,2,2,0,0,2,0.0
107046,1,0,1,0,1,0.0
107047,2,2,0,0,2,0.0
107048,1,0,0,1,1,100.0
107049,1,0,0,1,1,100.0
107051,4,4,0,0,4,0.0
107052,5,4,1,0,5,0.0
107053,2,2,0,0,2,0.0
107054,1,1,0,0,1,0.0
107055,2,1,1,0,2,0.0
107057,3,3,0,0,3,0.0
107058,5,2,2,1,5,20.0
107060,3,3,0,0,3,0.0
107061,1,0,1,0,1,0.0
107062,2,1,1,0,2,0.0
107063,1,1,0,0,1,0.0
107064,8,8,0,0,8,0.0
107065,1,1,0,0,1,0.0
107066,4,3,1,0,4,0.0
107067,1,1,0,0,1,0.0
107068,3,3,0,0,3,0.0
107069,3,2,1,0,3,0.0
107070,1,1,0,0,1,0.0
107072,6,6,0,0,6,0.0
107073,2,2,0,0,2,0.0
107074,2,2,0,0,2,0.0
107076,4,3,1,0,4,0.0
107077,1,0,1,0,1,0.0
107078,2,1,0,1,2,50.0
107079,5,5,0,0,5,0.0
107080,1,0,1,0,1,0.0
107081,5,5,0,0,5,0.0
107082,1,0,0,1,1,100.0
107083,2,1,1,0,2,0.0
107084,1,1,0,0,1,0.0
107085,1,1,0,0,1,0.0
107086,2,1,1,0,2,0.0
107087,1,0,0,1,1,100.0
107088,2,2,0,0,2,0.0
107089,2,2,0,0,2,0.0
107090,1,0,1,0,1,0.0
107091,3,1,2,0,3,0.0
107092,1,0,1,0,1,0.0
107093,2,0,2,0,2,0.0
107094,1,1,0,0,1,0.0
107095,1,1,0,0,1,0.0
107096,2,2,0,0,2,0.0
107097,2,1,1,0,2,0.0
107098,4,2,2,0,4,0.0
107099,2,2,0,0,2,0.0
107100,2,2,0,0,2,0.0
107101,1,1,0,0,1,0.0
107102,1,1,0,0,1,0.0
107103,2,1,1,0,2,0.0
107104,1,1,0,0,1,0.0
107105,2,0,2,0,2,0.0
107106,1,1,0,0,1,0.0
107107,2,2,0,0,2,0.0
107108,1,1,0,0,1,0.0
107109,6,6,0,0,6,0.0
107110,1,0,1,0,1,0.0
107111,1,0,1,0,1,0.0
107112,1,0,1,0,1,0.0
107114,1,1,0,0,1,0.0
91012,3,3,0,0,3,0.0
107115,1,0,1,0,1,0.0
107116,1,1,0,0,1,0.0
107118,9,9,0,0,9,0.0
107119,1,0,0,1,1,100.0
107120,1,1,0,0,1,0.0
107121,3,2,1,0,3,0.0
107122,2,1,1,0,2,0.0
107123,1,0,1,0,1,0.0
107124,2,0,2,0,2,0.0
107125,3,0,3,0,3,0.0
107126,3,3,0,0,3,0.0
107127,2,1,1,0,2,0.0
107128,2,2,0,0,2,0.0
107129,1,1,0,0,1,0.0
107130,3,1,2,0,3,0.0
107131,1,0,1,0,1,0.0
107132,1,1,0,0,1,0.0
107133,4,3,1,0,4,0.0
107134,1,1,0,0,1,0.0
107135,1,1,0,0,1,0.0
107136,2,2,0,0,2,0.0
107137,3,3,0,0,3,0.0
107138,1,0,1,0,1,0.0
107139,1,0,1,0,1,0.0
107140,2,2,0,0,2,0.0
107141,1,1,0,0,1,0.0
107142,3,3,0,0,3,0.0
107143,1,1,0,0,1,0.0
107144,2,2,0,0,2,0.0
107146,1,1,0,0,1,0.0
107147,1,1,0,0,1,0.0
107149,1,1,0,0,1,0.0
107150,1,0,1,0,1,0.0
107151,2,2,0,0,2,0.0
107152,3,2,1,0,3,0.0
107153,3,3,0,0,3,0.0
107155,1,1,0,0,1,0.0
107156,1,1,0,0,1,0.0
107157,1,1,0,0,1,0.0
107158,1,0,1,0,1,0.0
107159,1,0,1,0,1,0.0
107160,1,1,0,0,1,0.0
107161,8,6,0,2,8,25.0
107163,1,1,0,0,1,0.0
107164,10,6,4,0,10,0.0
107165,4,4,0,0,3,0.0
107166,3,3,0,0,3,0.0
107167,1,1,0,0,1,0.0
107168,1,1,0,0,1,0.0
107169,3,1,2,0,3,0.0
107170,1,1,0,0,1,0.0
107173,1,1,0,0,1,0.0
107174,1,1,0,0,1,0.0
107175,5,5,0,0,5,0.0
107176,1,1,0,0,1,0.0
107177,3,3,0,0,3,0.0
107178,1,0,1,0,1,0.0
107179,1,1,0,0,1,0.0
107181,1,0,1,0,1,0.0
107182,1,1,0,0,1,0.0
107183,2,1,1,0,2,0.0
107184,3,2,1,0,3,0.0
107185,1,1,0,0,1,0.0
107186,2,0,2,0,2,0.0
107188,1,1,0,0,1,0.0
107189,11,11,0,0,11,0.0
107190,1,0,1,0,1,0.0
107191,1,1,0,0,1,0.0
107192,1,1,0,0,1,0.0
107193,4,3,1,0,4,0.0
107194,4,4,0,0,4,0.0
107195,1,0,1,0,1,0.0
107196,1,0,1,0,1,0.0
107197,3,3,0,0,3,0.0
107198,2,2,0,0,2,0.0
107199,2,2,0,0,2,0.0
107200,1,0,1,0,1,0.0
107202,1,1,0,0,1,0.0
107203,2,1,1,0,2,0.0
107204,1,0,1,0,1,0.0
107206,5,3,2,0,5,0.0
107207,1,1,0,0,1,0.0
107208,1,1,0,0,1,0.0
107209,5,5,0,0,5,0.0
107210,2,0,2,0,2,0.0
107211,2,0,1,1,2,50.0
107212,1,1,0,0,1,0.0
107213,7,7,0,0,7,0.0
107214,3,3,0,0,3,0.0
107216,1,1,0,0,1,0.0
107217,4,1,2,1,4,25.0
107219,1,1,0,0,1,0.0
107220,3,0,3,0,3,0.0
107221,1,0,0,1,1,100.0
107222,2,2,0,0,2,0.0
107223,1,0,0,1,1,100.0
107224,1,1,0,0,1,0.0
107225,1,1,0,0,1,0.0
107226,1,1,0,0,1,0.0
107227,2,1,1,0,2,0.0
107228,1,0,1,0,1,0.0
107229,3,3,0,0,3,0.0
107231,1,1,0,0,1,0.0
107232,1,1,0,0,1,0.0
107233,1,0,0,1,1,100.0
107235,1,1,0,0,1,0.0
107236,1,1,0,0,1,0.0
107237,1,1,0,0,1,0.0
107239,2,2,0,0,2,0.0
107240,1,1,0,0,1,0.0
107241,1,1,0,0,1,0.0
107242,1,1,0,0,1,0.0
107243,1,1,0,0,1,0.0
107246,2,0,2,0,2,0.0
93035,2,1,1,0,2,0.0
107247,3,2,1,0,3,0.0
107248,2,2,0,0,2,0.0
107249,4,1,3,0,4,0.0
107250,1,1,0,0,1,0.0
107251,5,1,4,0,5,0.0
107252,1,1,0,0,1,0.0
107253,2,2,0,0,2,0.0
107256,1,1,0,0,1,0.0
107258,3,3,0,0,3,0.0
107259,3,3,0,0,3,0.0
107261,1,1,0,0,1,0.0
107262,1,0,0,1,1,100.0
107263,2,2,0,0,2,0.0
107264,1,1,0,0,1,0.0
107266,1,0,1,0,1,0.0
107269,1,1,0,0,1,0.0
107270,3,2,0,1,3,33.33
107271,1,1,0,0,1,0.0
107272,2,2,0,0,2,0.0
107273,7,5,2,0,7,0.0
107274,2,2,0,0,2,0.0
107275,1,0,1,0,1,0.0
107276,2,1,0,1,2,50.0
107277,1,0,1,0,1,0.0
107278,2,1,1,0,2,0.0
107279,4,4,0,0,4,0.0
107280,4,4,0,0,4,0.0
107281,2,2,0,0,2,0.0
107282,2,2,0,0,2,0.0
107284,1,0,1,0,1,0.0
107285,1,1,0,0,1,0.0
107286,1,0,0,1,1,100.0
107287,5,3,2,0,5,0.0
107288,3,3,0,0,3,0.0
107289,1,0,1,0,1,0.0
107292,2,2,0,0,2,0.0
107293,3,2,1,0,3,0.0
107294,2,1,1,0,2,0.0
107295,5,5,0,0,5,0.0
107297,1,1,0,0,1,0.0
107298,2,2,0,0,2,0.0
107299,1,1,0,0,1,0.0
107300,1,0,0,1,1,100.0
107301,2,0,1,1,2,50.0
107302,2,1,0,1,2,50.0
107303,1,1,0,0,1,0.0
107304,10,10,0,0,10,0.0
107306,1,1,0,0,1,0.0
107307,1,0,1,0,1,0.0
107308,2,2,0,0,2,0.0
107309,4,4,0,0,4,0.0
107310,2,1,1,0,2,0.0
107311,2,2,0,0,2,0.0
107312,1,1,0,0,1,0.0
107313,2,1,1,0,2,0.0
107314,1,1,0,0,1,0.0
107315,6,4,2,0,6,0.0
107316,1,1,0,0,1,0.0
107317,2,1,1,0,2,0.0
107318,4,2,1,1,4,25.0
107319,3,3,0,0,3,0.0
107320,1,1,0,0,1,0.0
107321,2,1,1,0,1,0.0
107322,1,1,0,0,1,0.0
107323,5,3,2,0,5,0.0
107324,4,3,1,0,4,0.0
107325,1,1,0,0,1,0.0
107326,1,1,0,0,1,0.0
107327,3,3,0,0,3,0.0
107328,1,1,0,0,1,0.0
107329,10,3,6,1,10,10.0
107330,3,2,1,0,3,0.0
107332,3,0,2,1,3,33.33
107333,1,1,0,0,1,0.0
107334,2,2,0,0,2,0.0
107335,1,1,0,0,1,0.0
107337,1,0,1,0,1,0.0
107338,1,0,0,1,1,100.0
107339,1,1,0,0,1,0.0
107340,1,1,0,0,1,0.0
107341,1,0,1,0,1,0.0
107342,1,0,1,0,1,0.0
107343,1,0,0,1,1,100.0
107344,2,1,1,0,2,0.0
107345,1,1,0,0,1,0.0
107346,1,1,0,0,1,0.0
107347,2,0,1,1,2,50.0
107349,3,1,2,0,3,0.0
107350,1,0,1,0,1,0.0
107351,1,1,0,0,1,0.0
107352,1,1,0,0,1,0.0
107354,5,5,0,0,5,0.0
107355,1,1,0,0,1,0.0
107356,1,1,0,0,1,0.0
107357,1,1,0,0,1,0.0
107358,1,0,1,0,1,0.0
107359,2,1,1,0,2,0.0
107245,3,1,1,1,3,33.33
107360,1,1,0,0,1,0.0
107361,1,1,0,0,1,0.0
107364,1,1,0,0,1,0.0
107365,1,0,1,0,1,0.0
107366,1,1,0,0,1,0.0
107369,2,0,1,1,2,50.0
107370,1,0,1,0,1,0.0
107371,1,0,1,0,1,0.0
107372,1,0,1,0,1,0.0
107373,1,1,0,0,1,0.0
107374,2,0,2,0,2,0.0
107375,1,1,0,0,1,0.0
107377,1,0,1,0,1,0.0
107378,6,5,0,1,6,16.67
107379,1,0,1,0,1,0.0
107380,3,3,0,0,3,0.0
107381,1,1,0,0,1,0.0
107382,2,1,1,0,2,0.0
107383,3,3,0,0,3,0.0
107384,1,0,1,0,1,0.0
107385,1,1,0,0,1,0.0
107386,1,0,1,0,1,0.0
107387,2,1,1,0,2,0.0
107389,4,4,0,0,4,0.0
107390,1,0,0,1,1,100.0
107391,1,1,0,0,1,0.0
107392,1,1,0,0,1,0.0
107393,1,1,0,0,1,0.0
107394,4,2,2,0,4,0.0
107395,3,3,0,0,3,0.0
107396,1,1,0,0,1,0.0
107397,1,1,0,0,1,0.0
107398,2,2,0,0,2,0.0
107399,2,1,1,0,2,0.0
107400,1,1,0,0,1,0.0
107401,2,2,0,0,2,0.0
107402,1,1,0,0,1,0.0
107403,1,0,0,1,1,100.0
107404,1,1,0,0,1,0.0
107405,2,1,1,0,2,0.0
107407,1,0,1,0,1,0.0
107408,1,1,0,0,1,0.0
107409,1,1,0,0,1,0.0
107410,1,1,0,0,1,0.0
107411,15,8,7,0,15,0.0
107412,1,0,1,0,1,0.0
107413,1,0,1,0,1,0.0
107414,1,1,0,0,1,0.0
107415,1,1,0,0,1,0.0
107416,3,3,0,0,3,0.0
107417,7,6,1,0,7,0.0
107418,2,1,1,0,2,0.0
107419,1,1,0,0,1,0.0
107420,2,1,1,0,2,0.0
107421,1,1,0,0,1,0.0
107422,2,1,1,0,2,0.0
107423,3,2,1,0,3,0.0
107425,1,1,0,0,1,0.0
107426,1,1,0,0,1,0.0
107427,2,1,1,0,2,0.0
107428,1,0,1,0,1,0.0
107430,1,1,0,0,1,0.0
107431,1,0,0,1,1,100.0
107432,2,1,1,0,2,0.0
107433,3,3,0,0,3,0.0
107434,1,1,0,0,1,0.0
107435,1,1,0,0,1,0.0
107436,2,1,1,0,2,0.0
107437,1,0,1,0,1,0.0
107438,2,1,1,0,2,0.0
107439,3,2,0,1,3,33.33
107441,1,0,0,1,1,100.0
107442,5,3,2,0,5,0.0
107444,1,0,1,0,1,0.0
107445,4,3,1,0,4,0.0
107446,1,1,0,0,1,0.0
107447,2,1,1,0,2,0.0
107448,1,1,0,0,1,0.0
107449,1,1,0,0,1,0.0
107450,1,0,1,0,1,0.0
107451,4,2,1,1,4,25.0
107452,7,4,2,1,7,14.29
107453,5,5,0,0,5,0.0
107454,1,0,1,0,1,0.0
107455,1,1,0,0,1,0.0
107456,5,5,0,0,5,0.0
107457,1,1,0,0,1,0.0
107458,1,0,0,1,1,100.0
107459,1,0,1,0,1,0.0
107460,2,2,0,0,2,0.0
107461,1,1,0,0,1,0.0
107462,4,4,0,0,4,0.0
107463,3,0,1,2,3,66.67
107464,1,0,1,0,1,0.0
107465,1,1,0,0,1,0.0
107466,1,0,0,1,1,100.0
107467,1,1,0,0,1,0.0
107468,1,0,1,0,1,0.0
107469,1,1,0,0,1,0.0
107470,2,2,0,0,2,0.0
107471,1,1,0,0,1,0.0
107472,3,2,1,0,3,0.0
107473,2,0,2,0,2,0.0
107474,2,2,0,0,2,0.0
107475,1,1,0,0,1,0.0
107476,3,3,0,0,3,0.0
107477,1,1,0,0,1,0.0
107478,1,1,0,0,1,0.0
107479,2,1,1,0,2,0.0
107480,1,0,1,0,1,0.0
107481,18,8,10,0,18,0.0
107482,1,0,1,0,1,0.0
107483,3,3,0,0,3,0.0
107484,1,1,0,0,1,0.0
107485,1,0,1,0,1,0.0
107486,4,2,2,0,4,0.0
107487,1,0,0,1,1,100.0
107488,1,1,0,0,1,0.0
107489,1,1,0,0,1,0.0
107491,3,1,2,0,3,0.0
107492,1,1,0,0,1,0.0
107493,1,1,0,0,1,0.0
107494,1,1,0,0,1,0.0
