brand_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
84890614,1,1,0,0,1,0.0
57113548,1,0,1,0,1,0.0
85454039,1,1,0,0,1,0.0
84492544,1,1,0,0,1,0.0
45234755,3,3,0,0,3,0.0
41155454,2,2,0,0,2,0.0
14399385,1,0,1,0,1,0.0
90205459,1,1,0,0,1,0.0
66182063,1,0,1,0,1,0.0
5686139,1,1,0,0,1,0.0
95319863,2,2,0,0,2,0.0
40672954,1,1,0,0,1,0.0
93445451,1,1,0,0,1,0.0
36863012,1,1,0,0,1,0.0
75030582,1,0,0,1,1,100.0
18913080,1,0,1,0,1,0.0
53789182,1,1,0,0,1,0.0
22234636,1,1,0,0,1,0.0
52944412,1,0,1,0,1,0.0
32992930,3,2,1,0,3,0.0
29722448,1,0,1,0,1,0.0
78587769,2,0,2,0,2,0.0
31998369,1,1,0,0,1,0.0
70653670,1,0,0,1,1,100.0
26083576,1,1,0,0,1,0.0
10129741,1,1,0,0,1,0.0
41020966,1,1,0,0,1,0.0
90565235,2,1,1,0,2,0.0
86431896,3,3,0,0,3,0.0
29677954,1,1,0,0,1,0.0
88513657,1,1,0,0,1,0.0
76460468,1,1,0,0,1,0.0
46216399,1,0,0,1,1,100.0
87063782,1,1,0,0,1,0.0
59683169,1,1,0,0,1,0.0
96625127,8,5,3,0,8,0.0
61807226,1,1,0,0,1,0.0
9533685,1,1,0,0,1,0.0
37424815,2,1,1,0,2,0.0
1566937,1,0,1,0,1,0.0
98947571,2,0,2,0,2,0.0
909264,2,2,0,0,1,0.0
85280509,1,0,1,0,1,0.0
38965426,3,3,0,0,3,0.0
44895184,5,3,2,0,5,0.0
2072520,1,1,0,0,1,0.0
26555708,3,2,1,0,3,0.0
81825622,2,2,0,0,2,0.0
5669863,2,2,0,0,2,0.0
31338574,1,1,0,0,1,0.0
20354997,3,3,0,0,1,0.0
6539381,1,0,1,0,1,0.0
47284683,4,4,0,0,4,0.0
40799501,1,1,0,0,1,0.0
73727597,3,3,0,0,3,0.0
61450929,2,2,0,0,2,0.0
67614196,1,0,1,0,1,0.0
33208466,8,5,1,2,7,25.0
8838036,2,1,1,0,2,0.0
61230099,2,2,0,0,2,0.0
61572726,1,1,0,0,1,0.0
7807326,1,1,0,0,1,0.0
19956161,2,0,2,0,2,0.0
30674786,2,2,0,0,2,0.0
12928109,1,1,0,0,1,0.0
45901453,3,3,0,0,3,0.0
24144331,1,0,1,0,1,0.0
38706025,1,0,0,1,1,100.0
26567730,3,3,0,0,3,0.0
46092330,1,0,1,0,1,0.0
47848615,2,1,1,0,2,0.0
64555772,1,0,1,0,1,0.0
56517146,2,1,1,0,2,0.0
6611480,1,1,0,0,1,0.0
27358540,1,0,1,0,1,0.0
55450501,1,0,1,0,1,0.0
90373600,2,2,0,0,2,0.0
17717972,1,1,0,0,1,0.0
66345430,1,0,0,1,1,100.0
85388444,1,1,0,0,1,0.0
28813045,1,1,0,0,1,0.0
39166603,4,4,0,0,4,0.0
79833442,1,1,0,0,1,0.0
27459055,1,0,0,1,1,100.0
33027981,1,1,0,0,1,0.0
1935659,2,2,0,0,2,0.0
93110031,2,2,0,0,2,0.0
43892972,1,1,0,0,1,0.0
14383192,2,2,0,0,2,0.0
18971862,2,2,0,0,2,0.0
30404018,1,1,0,0,1,0.0
36670668,3,1,2,0,3,0.0
44483926,1,0,1,0,1,0.0
14162902,1,0,1,0,1,0.0
3286263,3,2,1,0,1,0.0
1672943,1,0,0,1,1,100.0
73633808,1,1,0,0,1,0.0
31017194,1,1,0,0,1,0.0
17427957,1,0,1,0,1,0.0
20350468,1,1,0,0,1,0.0
42359130,1,1,0,0,1,0.0
40427991,1,1,0,0,1,0.0
91276291,1,1,0,0,1,0.0
45411677,1,0,1,0,1,0.0
64222346,1,1,0,0,1,0.0
70747802,1,1,0,0,1,0.0
59740608,1,1,0,0,1,0.0
25788522,1,1,0,0,1,0.0
67227063,2,1,1,0,1,0.0
56770773,1,0,0,1,1,100.0
47323669,1,1,0,0,1,0.0
25563899,1,1,0,0,1,0.0
34522691,1,1,0,0,1,0.0
33385946,2,1,1,0,2,0.0
61283614,1,1,0,0,1,0.0
5737092,1,1,0,0,1,0.0
77625313,1,1,0,0,1,0.0
1548428,1,0,1,0,1,0.0
4919987,2,1,1,0,2,0.0
26433539,2,2,0,0,2,0.0
32327244,1,1,0,0,1,0.0
3509251,1,0,1,0,1,0.0
2208781,1,1,0,0,1,0.0
77289039,1,1,0,0,1,0.0
57635035,1,1,0,0,1,0.0
82606919,3,3,0,0,1,0.0
94871657,1,1,0,0,1,0.0
60636953,1,1,0,0,1,0.0
41884131,1,1,0,0,1,0.0
3454518,1,1,0,0,1,0.0
19330372,1,1,0,0,1,0.0
61372367,2,1,1,0,2,0.0
36248437,1,1,0,0,1,0.0
65129597,2,2,0,0,1,0.0
98577303,3,3,0,0,3,0.0
22885802,1,0,1,0,1,0.0
65330252,2,1,1,0,2,0.0
57230666,2,2,0,0,2,0.0
11265109,1,1,0,0,1,0.0
82695453,2,2,0,0,2,0.0
7051969,1,1,0,0,1,0.0
70190468,1,1,0,0,1,0.0
17368531,1,1,0,0,1,0.0
54406106,1,1,0,0,1,0.0
48117083,2,2,0,0,2,0.0
95940807,1,1,0,0,1,0.0
40213687,2,2,0,0,2,0.0
19588191,1,1,0,0,1,0.0
59366223,2,1,0,1,2,50.0
37981726,1,1,0,0,1,0.0
22741028,1,1,0,0,1,0.0
79354773,1,1,0,0,1,0.0
41976471,1,0,1,0,1,0.0
65527686,1,1,0,0,1,0.0
41890834,1,1,0,0,1,0.0
91707299,2,1,0,1,2,50.0
5027234,1,1,0,0,1,0.0
6905186,1,1,0,0,1,0.0
42267047,1,0,1,0,1,0.0
43991729,3,2,1,0,2,0.0
4065309,1,1,0,0,1,0.0
30084056,1,1,0,0,1,0.0
97321505,1,1,0,0,1,0.0
36925595,1,0,1,0,1,0.0
13458409,2,2,0,0,2,0.0
88301902,1,1,0,0,1,0.0
61934518,1,0,1,0,1,0.0
69417621,1,1,0,0,1,0.0
8307641,2,2,0,0,2,0.0
66407566,1,1,0,0,1,0.0
50446329,1,1,0,0,1,0.0
45356730,1,0,1,0,1,0.0
71156116,1,1,0,0,1,0.0
30608731,1,1,0,0,1,0.0
29061399,1,1,0,0,1,0.0
60517840,2,1,1,0,2,0.0
96538768,1,1,0,0,1,0.0
22560003,1,0,1,0,1,0.0
29448507,1,1,0,0,1,0.0
61769116,1,1,0,0,1,0.0
60176050,2,2,0,0,2,0.0
19802637,4,4,0,0,4,0.0
38867045,1,1,0,0,1,0.0
17849177,1,1,0,0,1,0.0
82329070,1,1,0,0,1,0.0
96500494,1,1,0,0,1,0.0
94795773,1,1,0,0,1,0.0
12914661,1,1,0,0,1,0.0
77447892,1,0,0,1,1,100.0
5365843,2,2,0,0,2,0.0
48051360,1,0,1,0,1,0.0
56757830,2,0,2,0,2,0.0
29777846,1,0,1,0,1,0.0
35242661,2,1,1,0,2,0.0
98998406,1,1,0,0,1,0.0
72686612,1,0,1,0,1,0.0
54531179,1,0,0,1,1,100.0
58578868,1,1,0,0,1,0.0
23189332,1,1,0,0,1,0.0
2227332,1,1,0,0,1,0.0
65534374,1,0,1,0,1,0.0
30564907,1,1,0,0,1,0.0
77820174,2,0,1,1,2,50.0
74378949,1,1,0,0,1,0.0
8589658,1,1,0,0,1,0.0
42261817,2,1,1,0,2,0.0
66443181,1,1,0,0,1,0.0
79060707,1,1,0,0,1,0.0
36396178,1,1,0,0,1,0.0
36989836,1,0,1,0,1,0.0
16812376,1,1,0,0,1,0.0
53401852,3,3,0,0,3,0.0
9170086,2,2,0,0,2,0.0
25104544,5,5,0,0,4,0.0
92061081,2,2,0,0,2,0.0
78178602,1,1,0,0,1,0.0
31385209,1,1,0,0,1,0.0
33301232,2,1,1,0,2,0.0
9071780,1,1,0,0,1,0.0
78233764,3,3,0,0,2,0.0
67555379,3,1,2,0,3,0.0
70961193,2,1,1,0,2,0.0
75974686,2,1,1,0,2,0.0
50594043,1,0,1,0,1,0.0
83876531,3,2,1,0,3,0.0
49175646,5,3,0,2,3,40.0
83222011,1,1,0,0,1,0.0
8995532,1,1,0,0,1,0.0
60022442,1,1,0,0,1,0.0
77907077,2,2,0,0,2,0.0
8623096,1,1,0,0,1,0.0
33644929,2,1,1,0,2,0.0
49298279,1,0,1,0,1,0.0
79444655,1,1,0,0,1,0.0
41488431,1,0,1,0,1,0.0
66351900,2,1,0,1,2,50.0
31453590,1,1,0,0,1,0.0
49870483,1,1,0,0,1,0.0
91711388,1,0,0,1,1,100.0
43125431,1,1,0,0,1,0.0
6775388,2,2,0,0,2,0.0
93048814,1,1,0,0,1,0.0
55808249,2,2,0,0,2,0.0
2736767,1,0,1,0,1,0.0
73237420,1,1,0,0,1,0.0
81350241,1,0,1,0,1,0.0
51249361,1,1,0,0,1,0.0
82380575,1,1,0,0,1,0.0
87392192,2,1,1,0,2,0.0
98044533,1,1,0,0,1,0.0
79493001,1,1,0,0,1,0.0
40011698,2,1,1,0,2,0.0
82901849,1,1,0,0,1,0.0
94861215,2,1,1,0,2,0.0
86975325,1,1,0,0,1,0.0
35596108,4,3,1,0,4,0.0
10257856,2,2,0,0,2,0.0
75969497,1,1,0,0,1,0.0
81798082,1,0,1,0,1,0.0
83572315,2,2,0,0,2,0.0
97333647,1,1,0,0,1,0.0
22283153,4,4,0,0,4,0.0
66226661,1,1,0,0,1,0.0
22940362,1,1,0,0,1,0.0
38381363,1,0,0,1,1,100.0
91493630,1,0,1,0,1,0.0
91986929,1,1,0,0,1,0.0
47497598,2,2,0,0,2,0.0
58133779,1,0,1,0,1,0.0
38116357,1,1,0,0,1,0.0
23709041,2,2,0,0,2,0.0
83362559,2,2,0,0,2,0.0
72989945,1,1,0,0,1,0.0
93656701,1,0,0,1,1,100.0
3882675,1,0,1,0,1,0.0
23320663,2,2,0,0,2,0.0
20952531,4,4,0,0,4,0.0
34925842,1,0,1,0,1,0.0
45335081,1,0,1,0,1,0.0
68266893,1,0,1,0,1,0.0
54414950,1,1,0,0,1,0.0
72984467,1,0,0,1,1,100.0
35314006,1,1,0,0,1,0.0
69761930,1,1,0,0,1,0.0
56175777,4,2,2,0,3,0.0
36871898,1,1,0,0,1,0.0
34004302,2,1,1,0,2,0.0
72561221,2,0,2,0,2,0.0
94657654,2,1,1,0,2,0.0
48446576,2,0,2,0,2,0.0
48341093,1,1,0,0,1,0.0
75628511,2,2,0,0,2,0.0
11386811,1,1,0,0,1,0.0
77304235,1,1,0,0,1,0.0
54481008,2,2,0,0,2,0.0
76253284,2,1,0,1,2,50.0
59499375,1,1,0,0,1,0.0
23839620,5,5,0,0,5,0.0
5914981,2,2,0,0,2,0.0
65338379,1,1,0,0,1,0.0
1030976,2,0,1,1,2,50.0
40409241,1,1,0,0,1,0.0
27469859,1,0,1,0,1,0.0
34515493,1,1,0,0,1,0.0
14241960,6,4,1,1,6,16.67
27809474,3,1,0,2,3,66.67
13783109,1,1,0,0,1,0.0
32110949,1,1,0,0,1,0.0
96393295,2,2,0,0,2,0.0
97953211,2,2,0,0,2,0.0
22700378,4,0,3,1,4,25.0
87268694,1,1,0,0,1,0.0
19917573,2,1,1,0,2,0.0
86739346,1,1,0,0,1,0.0
44537216,2,2,0,0,2,0.0
73846621,5,2,3,0,5,0.0
78888736,5,5,0,0,5,0.0
1853137,1,1,0,0,1,0.0
86656702,1,1,0,0,1,0.0
58046136,1,1,0,0,1,0.0
68238648,1,0,1,0,1,0.0
78824106,1,0,1,0,1,0.0
17172668,1,1,0,0,1,0.0
28641055,2,2,0,0,1,0.0
25156257,2,2,0,0,2,0.0
12794784,1,1,0,0,1,0.0
84820654,1,1,0,0,1,0.0
30427763,1,1,0,0,1,0.0
35742698,1,1,0,0,1,0.0
36013224,1,0,1,0,1,0.0
69862239,1,1,0,0,1,0.0
14707415,1,1,0,0,1,0.0
69275012,1,0,1,0,1,0.0
29159890,3,2,0,1,3,33.33
75565282,1,1,0,0,1,0.0
82848323,1,0,0,1,1,100.0
33202680,1,1,0,0,1,0.0
42272163,1,1,0,0,1,0.0
65514707,1,0,1,0,1,0.0
95471173,1,1,0,0,1,0.0
42698383,1,1,0,0,1,0.0
47372988,1,0,1,0,1,0.0
73050640,1,1,0,0,1,0.0
85082655,1,0,1,0,1,0.0
7488064,1,1,0,0,1,0.0
7084614,2,2,0,0,1,0.0
49303086,1,1,0,0,1,0.0
52297623,1,1,0,0,1,0.0
31827307,1,1,0,0,1,0.0
34678698,1,1,0,0,1,0.0
60541592,2,0,1,1,2,50.0
75565214,1,1,0,0,1,0.0
23891222,1,1,0,0,1,0.0
22489993,1,1,0,0,1,0.0
7788723,3,2,1,0,3,0.0
94521108,3,2,1,0,3,0.0
99826409,1,1,0,0,1,0.0
43342282,1,0,1,0,1,0.0
93008255,1,1,0,0,1,0.0
35170005,2,2,0,0,2,0.0
83192040,3,0,3,0,3,0.0
92162758,1,1,0,0,1,0.0
79296364,1,0,1,0,1,0.0
49235162,1,0,1,0,1,0.0
54893583,1,1,0,0,1,0.0
2369159,1,1,0,0,1,0.0
32495154,3,3,0,0,2,0.0
4188297,2,2,0,0,2,0.0
72596126,1,1,0,0,1,0.0
38543404,1,0,1,0,1,0.0
63967815,2,1,1,0,2,0.0
89031841,1,1,0,0,1,0.0
47524475,2,2,0,0,2,0.0
33830659,1,1,0,0,1,0.0
90749275,1,1,0,0,1,0.0
69366725,2,1,0,1,2,50.0
28692541,1,1,0,0,1,0.0
94938547,3,3,0,0,3,0.0
15545648,1,1,0,0,1,0.0
22388922,1,1,0,0,1,0.0
37403721,2,1,1,0,2,0.0
15495195,1,0,1,0,1,0.0
98298156,1,0,0,1,1,100.0
76540067,1,0,0,1,1,100.0
80074691,1,0,1,0,1,0.0
35835873,1,0,1,0,1,0.0
45201755,2,2,0,0,2,0.0
80367271,1,0,1,0,1,0.0
97411535,1,1,0,0,1,0.0
90631131,1,1,0,0,1,0.0
64690575,2,1,1,0,2,0.0
24196124,1,1,0,0,1,0.0
20373847,1,1,0,0,1,0.0
88987313,3,2,1,0,2,0.0
85473740,1,1,0,0,1,0.0
65965757,1,1,0,0,1,0.0
16306694,1,0,1,0,1,0.0
93201494,1,1,0,0,1,0.0
28274584,2,1,1,0,2,0.0
87634121,1,1,0,0,1,0.0
74584610,4,3,1,0,3,0.0
98670770,1,1,0,0,1,0.0
89486663,1,1,0,0,1,0.0
78431456,1,1,0,0,1,0.0
79880847,1,1,0,0,1,0.0
84519381,2,0,2,0,2,0.0
36512726,1,0,1,0,1,0.0
68468799,1,0,1,0,1,0.0
76320218,1,1,0,0,1,0.0
57099345,1,1,0,0,1,0.0
61262782,1,1,0,0,1,0.0
49738925,3,3,0,0,3,0.0
44461146,1,1,0,0,1,0.0
16610385,2,2,0,0,2,0.0
26530632,2,2,0,0,2,0.0
8679024,1,1,0,0,1,0.0
63566225,1,1,0,0,1,0.0
24586889,1,1,0,0,1,0.0
2979247,2,0,2,0,2,0.0
34463824,2,1,1,0,2,0.0
42683135,1,1,0,0,1,0.0
94355156,1,1,0,0,1,0.0
60616558,1,0,0,1,1,100.0
54274454,3,2,0,1,3,33.33
46301890,3,3,0,0,3,0.0
28229343,3,2,0,1,2,33.33
90215679,3,3,0,0,3,0.0
60918098,4,4,0,0,3,0.0
88917669,1,1,0,0,1,0.0
67877750,1,1,0,0,1,0.0
84439276,1,1,0,0,1,0.0
66208386,1,1,0,0,1,0.0
56406691,1,1,0,0,1,0.0
51203243,2,2,0,0,2,0.0
2080983,1,0,0,1,1,100.0
77908534,1,1,0,0,1,0.0
65044270,3,3,0,0,1,0.0
96277013,2,2,0,0,2,0.0
97360859,1,1,0,0,1,0.0
90496772,1,0,1,0,1,0.0
27506957,1,1,0,0,1,0.0
32651075,1,1,0,0,1,0.0
31729653,2,1,0,1,2,50.0
28527894,1,0,1,0,1,0.0
60257110,1,0,1,0,1,0.0
36546948,1,1,0,0,1,0.0
43628556,1,1,0,0,1,0.0
7126837,2,1,0,1,2,50.0
24143303,1,1,0,0,1,0.0
14642630,1,1,0,0,1,0.0
92191172,1,1,0,0,1,0.0
26051473,1,1,0,0,1,0.0
61255573,1,0,1,0,1,0.0
76014807,1,1,0,0,1,0.0
89342463,1,1,0,0,1,0.0
45823911,1,0,1,0,1,0.0
11385579,1,1,0,0,1,0.0
87599730,1,1,0,0,1,0.0
22042213,1,0,1,0,1,0.0
84643594,1,0,1,0,1,0.0
73490530,1,1,0,0,1,0.0
4203846,1,1,0,0,1,0.0
83950458,2,2,0,0,2,0.0
753663,3,0,3,0,3,0.0
69732760,1,1,0,0,1,0.0
65311390,1,1,0,0,1,0.0
86180332,1,0,1,0,1,0.0
77659303,1,1,0,0,1,0.0
57581397,2,2,0,0,2,0.0
29950826,1,1,0,0,1,0.0
62571442,1,1,0,0,1,0.0
81651072,2,1,1,0,2,0.0
55761824,2,2,0,0,2,0.0
30874616,2,2,0,0,2,0.0
13946004,2,0,0,2,1,100.0
94626806,1,1,0,0,1,0.0
56652850,2,1,1,0,1,0.0
47423523,2,2,0,0,2,0.0
28288,1,1,0,0,1,0.0
84183829,2,0,2,0,1,0.0
66849490,1,0,1,0,1,0.0
11788391,6,6,0,0,6,0.0
91983051,1,0,1,0,1,0.0
53228500,1,0,1,0,1,0.0
83342889,1,0,1,0,1,0.0
43294207,2,2,0,0,2,0.0
23927571,1,1,0,0,1,0.0
31243517,2,2,0,0,2,0.0
77938486,1,1,0,0,1,0.0
87372006,1,1,0,0,1,0.0
94376555,1,1,0,0,1,0.0
22294302,1,1,0,0,1,0.0
19257766,9,9,0,0,9,0.0
90203804,1,0,1,0,1,0.0
30685567,1,1,0,0,1,0.0
67722625,1,0,0,1,1,100.0
88388250,2,0,1,1,2,50.0
76323920,1,1,0,0,1,0.0
92365750,1,1,0,0,1,0.0
76352199,1,1,0,0,1,0.0
61051695,2,2,0,0,2,0.0
16569462,1,0,1,0,1,0.0
16245253,1,1,0,0,1,0.0
8395707,1,1,0,0,1,0.0
52997977,1,1,0,0,1,0.0
66957296,1,0,0,1,1,100.0
43026696,2,1,0,1,2,50.0
40072110,1,1,0,0,1,0.0
54488597,1,1,0,0,1,0.0
33429343,1,1,0,0,1,0.0
78800637,1,1,0,0,1,0.0
76370203,1,1,0,0,1,0.0
65519844,1,1,0,0,1,0.0
65393462,1,1,0,0,1,0.0
32661034,1,1,0,0,1,0.0
67523796,2,2,0,0,2,0.0
25829554,1,1,0,0,1,0.0
87521916,1,1,0,0,1,0.0
93561253,6,5,1,0,5,0.0
61946811,1,1,0,0,1,0.0
66551489,1,1,0,0,1,0.0
76815946,1,1,0,0,1,0.0
71588790,1,1,0,0,1,0.0
21880744,7,5,1,1,7,14.29
41628558,1,0,1,0,1,0.0
60403557,4,2,1,1,2,25.0
70274630,1,1,0,0,1,0.0
57616858,1,1,0,0,1,0.0
64036992,1,1,0,0,1,0.0
78678660,1,0,0,1,1,100.0
40741359,1,1,0,0,1,0.0
73424274,1,1,0,0,1,0.0
29352085,1,0,1,0,1,0.0
38876335,2,2,0,0,2,0.0
6774177,1,1,0,0,1,0.0
53517685,1,1,0,0,1,0.0
94513831,1,1,0,0,1,0.0
45888053,2,0,1,1,2,50.0
75027298,1,0,0,1,1,100.0
10951199,1,1,0,0,1,0.0
87149186,1,1,0,0,1,0.0
71234650,2,2,0,0,2,0.0
58903448,1,0,1,0,1,0.0
13400584,2,2,0,0,2,0.0
7931855,1,1,0,0,1,0.0
1357974,1,1,0,0,1,0.0
20742937,1,1,0,0,1,0.0
35947812,1,1,0,0,1,0.0
99745673,1,1,0,0,1,0.0
17918360,2,2,0,0,1,0.0
21171064,1,1,0,0,1,0.0
74339257,1,1,0,0,1,0.0
42625961,1,1,0,0,1,0.0
73844586,1,1,0,0,1,0.0
58976103,1,1,0,0,1,0.0
90944419,1,1,0,0,1,0.0
67224303,2,2,0,0,2,0.0
48170955,3,2,1,0,3,0.0
16336439,2,1,0,1,2,50.0
633007,1,1,0,0,1,0.0
41681347,5,4,0,1,5,20.0
63044723,1,1,0,0,1,0.0
20899779,1,1,0,0,1,0.0
46003544,1,1,0,0,1,0.0
4395483,1,1,0,0,1,0.0
383557,2,2,0,0,2,0.0
31206465,2,1,1,0,1,0.0
94749441,1,0,1,0,1,0.0
39728916,1,0,1,0,1,0.0
72993380,1,1,0,0,1,0.0
91466827,1,0,1,0,1,0.0
48338842,2,2,0,0,2,0.0
50314751,1,1,0,0,1,0.0
24461114,2,2,0,0,2,0.0
7953982,1,0,1,0,1,0.0
73586792,2,2,0,0,2,0.0
86406953,1,1,0,0,1,0.0
5931105,1,1,0,0,1,0.0
35429542,1,1,0,0,1,0.0
27703065,3,2,1,0,1,0.0
69965953,1,1,0,0,1,0.0
97599616,1,1,0,0,1,0.0
97108742,1,1,0,0,1,0.0
55311046,1,1,0,0,1,0.0
34212843,1,1,0,0,1,0.0
62683460,1,1,0,0,1,0.0
93178268,1,1,0,0,1,0.0
45428172,2,2,0,0,2,0.0
41470721,2,2,0,0,2,0.0
24981170,3,3,0,0,3,0.0
44288641,5,3,2,0,5,0.0
21021089,1,1,0,0,1,0.0
75314425,1,1,0,0,1,0.0
40218850,1,0,1,0,1,0.0
81582854,2,1,1,0,2,0.0
6278323,2,2,0,0,2,0.0
71315909,1,1,0,0,1,0.0
89717062,1,0,1,0,1,0.0
35104837,2,2,0,0,2,0.0
43631430,1,1,0,0,1,0.0
66252627,1,1,0,0,1,0.0
27818735,1,1,0,0,1,0.0
96481585,3,2,1,0,1,0.0
78067088,1,1,0,0,1,0.0
94543744,1,1,0,0,1,0.0
82867759,1,1,0,0,1,0.0
3218143,1,1,0,0,1,0.0
69760313,2,2,0,0,2,0.0
13084427,3,3,0,0,3,0.0
29457251,1,1,0,0,1,0.0
20548109,1,0,1,0,1,0.0
51637304,1,1,0,0,1,0.0
57327297,1,0,1,0,1,0.0
64163044,1,1,0,0,1,0.0
17463867,1,0,0,1,1,100.0
73496534,2,2,0,0,2,0.0
26716068,5,2,2,1,3,20.0
49414124,1,1,0,0,1,0.0
80668933,1,1,0,0,1,0.0
10419637,2,2,0,0,2,0.0
5263943,1,1,0,0,1,0.0
36988585,1,1,0,0,1,0.0
25970347,1,1,0,0,1,0.0
72155202,1,0,0,1,1,100.0
15643067,1,1,0,0,1,0.0
91125123,1,1,0,0,1,0.0
13628188,1,1,0,0,1,0.0
85940847,1,1,0,0,1,0.0
69246141,1,1,0,0,1,0.0
71411671,2,2,0,0,1,0.0
61833029,2,0,2,0,2,0.0
80180419,1,1,0,0,1,0.0
73119130,1,0,1,0,1,0.0
2752827,2,2,0,0,2,0.0
70108537,1,1,0,0,1,0.0
67081523,1,1,0,0,1,0.0
50264861,2,0,1,1,2,50.0
73585325,1,0,1,0,1,0.0
19976074,1,1,0,0,1,0.0
12216459,1,0,1,0,1,0.0
76650784,2,1,1,0,2,0.0
25628899,1,1,0,0,1,0.0
37968787,1,1,0,0,1,0.0
17538529,2,1,1,0,1,0.0
78479600,1,1,0,0,1,0.0
79575565,2,1,1,0,2,0.0
29808477,1,1,0,0,1,0.0
23725326,1,1,0,0,1,0.0
42035943,1,1,0,0,1,0.0
55687532,2,0,1,1,2,50.0
86624404,2,2,0,0,2,0.0
35500056,1,1,0,0,1,0.0
48580538,1,1,0,0,1,0.0
26228048,2,1,1,0,2,0.0
43209701,2,1,0,1,2,50.0
90064313,2,2,0,0,1,0.0
31600503,2,0,2,0,2,0.0
94513570,1,0,1,0,1,0.0
49602108,1,0,1,0,1,0.0
54667215,1,1,0,0,1,0.0
60117422,1,1,0,0,1,0.0
99437672,3,2,1,0,3,0.0
35271045,1,0,0,1,1,100.0
50987327,1,0,0,1,1,100.0
66189408,1,1,0,0,1,0.0
80601099,1,1,0,0,1,0.0
73573289,1,0,1,0,1,0.0
52218025,2,1,1,0,2,0.0
40497301,1,1,0,0,1,0.0
30477800,9,5,2,2,6,22.22
17909320,1,0,0,1,1,100.0
77764377,1,1,0,0,1,0.0
71314316,1,1,0,0,1,0.0
11191071,2,2,0,0,2,0.0
55401694,4,4,0,0,4,0.0
5410438,1,1,0,0,1,0.0
17222910,2,2,0,0,2,0.0
41475683,1,1,0,0,1,0.0
78142175,1,1,0,0,1,0.0
22949033,1,0,1,0,1,0.0
13079424,1,1,0,0,1,0.0
54360893,2,2,0,0,2,0.0
24432190,1,1,0,0,1,0.0
18161469,1,0,1,0,1,0.0
65486837,1,0,1,0,1,0.0
30837365,1,1,0,0,1,0.0
95705916,3,2,1,0,3,0.0
71227724,1,1,0,0,1,0.0
32371141,1,1,0,0,1,0.0
86486588,1,1,0,0,1,0.0
34431220,1,1,0,0,1,0.0
44939900,4,3,1,0,3,0.0
79498319,3,2,1,0,3,0.0
46614822,1,1,0,0,1,0.0
96772445,1,1,0,0,1,0.0
71742887,1,0,1,0,1,0.0
56473879,2,2,0,0,2,0.0
78840481,4,2,2,0,3,0.0
51939459,1,1,0,0,1,0.0
10117886,1,1,0,0,1,0.0
47240845,1,1,0,0,1,0.0
80612162,1,1,0,0,1,0.0
39483320,2,0,1,1,1,50.0
58569173,2,2,0,0,2,0.0
14198360,2,2,0,0,2,0.0
96064850,1,1,0,0,1,0.0
300126,1,1,0,0,1,0.0
55767461,1,1,0,0,1,0.0
3145500,1,0,1,0,1,0.0
75252759,4,2,2,0,4,0.0
62810758,1,1,0,0,1,0.0
63027642,1,1,0,0,1,0.0
86675271,3,3,0,0,3,0.0
66011578,1,1,0,0,1,0.0
20083479,1,1,0,0,1,0.0
38879564,1,1,0,0,1,0.0
82189399,2,1,1,0,2,0.0
3993211,2,2,0,0,2,0.0
33249776,1,1,0,0,1,0.0
45842702,2,2,0,0,2,0.0
24624331,1,0,1,0,1,0.0
97335935,1,0,1,0,1,0.0
73314448,1,0,1,0,1,0.0
41238947,1,1,0,0,1,0.0
51714868,1,1,0,0,1,0.0
57487643,2,1,1,0,2,0.0
60971532,1,1,0,0,1,0.0
23276201,1,1,0,0,1,0.0
34728036,2,2,0,0,2,0.0
13197029,1,1,0,0,1,0.0
2792474,1,1,0,0,1,0.0
57856593,1,1,0,0,1,0.0
18244381,1,1,0,0,1,0.0
25937428,2,2,0,0,2,0.0
26959009,3,3,0,0,3,0.0
31620756,1,1,0,0,1,0.0
37955225,5,3,2,0,5,0.0
38438311,1,1,0,0,1,0.0
69448977,1,1,0,0,1,0.0
69667682,1,1,0,0,1,0.0
56739333,1,0,0,1,1,100.0
773561,1,1,0,0,1,0.0
29576992,1,1,0,0,1,0.0
72987849,1,1,0,0,1,0.0
19387727,1,1,0,0,1,0.0
32434119,3,0,3,0,3,0.0
39888510,1,1,0,0,1,0.0
54596828,2,1,1,0,2,0.0
39529200,1,0,0,1,1,100.0
42371323,1,0,1,0,1,0.0
11084468,1,1,0,0,1,0.0
13194676,2,1,1,0,2,0.0
62473738,2,2,0,0,2,0.0
9666186,3,2,1,0,3,0.0
19689319,1,0,1,0,1,0.0
16558996,1,0,1,0,1,0.0
53421146,1,0,1,0,1,0.0
12695246,2,0,2,0,2,0.0
95943992,2,1,1,0,2,0.0
22422042,3,3,0,0,1,0.0
93995395,2,2,0,0,2,0.0
24913834,2,0,2,0,2,0.0
26873215,1,1,0,0,1,0.0
82312811,1,1,0,0,1,0.0
43735540,1,1,0,0,1,0.0
52713365,2,1,1,0,2,0.0
63905134,2,2,0,0,2,0.0
4892071,1,0,0,1,1,100.0
57030373,1,0,1,0,1,0.0
22799317,1,1,0,0,1,0.0
4797972,2,1,1,0,2,0.0
17145978,1,1,0,0,1,0.0
55152855,1,1,0,0,1,0.0
17968483,1,1,0,0,1,0.0
54036766,1,0,1,0,1,0.0
42061730,1,1,0,0,1,0.0
