product_id,brand_id,category_level_4_id,shop_id,total_interactions,clicks,cart_additions,purchases,unique_query_records,purchase_share_percent
54085201,29262191,3565585,25726344,1,1,0,0,1,0.0
85882564,99550315,22842186,55444522,1,1,0,0,1,0.0
13681574,87379237,7021057,59722244,1,1,0,0,1,0.0
5043278,13236220,23604638,44583482,1,1,0,0,1,0.0
21968204,26603476,22195176,42788534,1,1,0,0,1,0.0
23411868,18776005,96841979,43063667,1,1,0,0,1,0.0
83540440,62752458,71707720,78218914,3,2,1,0,3,0.0
91951051,16200904,69807684,15107443,1,0,1,0,1,0.0
61478467,1051453,55183820,61900497,1,0,1,0,1,0.0
23022677,28073774,69807684,56645261,1,1,0,0,1,0.0
97750940,96836980,3571214,15372004,1,1,0,0,1,0.0
53309762,10709823,46398659,2878213,1,1,0,0,1,0.0
77962962,55098195,46398659,63922237,1,1,0,0,1,0.0
13112904,49910694,46398659,81753789,1,1,0,0,1,0.0
50104791,17441345,49490717,57993380,1,0,0,1,1,100.0
712352,33241674,98305498,39990129,1,1,0,0,1,0.0
6438399,11028684,39530906,5058096,1,1,0,0,1,0.0
18293638,58068273,39530906,22650344,1,1,0,0,1,0.0
75503761,49486428,85509980,14121938,2,1,1,0,2,0.0
28028393,48227174,80890374,4409129,1,1,0,0,1,0.0
58838724,48227174,80890374,4409129,1,0,0,1,1,100.0
49400213,48227174,80890374,4409129,1,1,0,0,1,0.0
10591911,58519098,85509980,49514784,1,1,0,0,1,0.0
32026717,58519098,80890374,25107314,1,0,0,1,1,100.0
46944249,48227174,85509980,74312589,1,1,0,0,1,0.0
55215383,37616834,63250078,61780152,1,1,0,0,1,0.0
2648236,90784064,63250078,79825472,1,0,1,0,1,0.0
40714720,90784064,3870184,79825472,3,2,1,0,3,0.0
69113490,96961350,59246337,48922471,1,1,0,0,1,0.0
32731992,61478593,58884746,49966326,1,0,1,0,1,0.0
43959167,9703122,10138475,65126183,1,1,0,0,1,0.0
69126589,37886413,77840844,49077038,1,1,0,0,1,0.0
80604266,38645246,64895055,74155424,1,1,0,0,1,0.0
92795982,95361483,64895055,71072052,1,1,0,0,1,0.0
78524150,54289642,64895055,84270456,1,1,0,0,1,0.0
60455098,38645246,91553326,57495011,1,1,0,0,1,0.0
62234690,79486226,22281144,58438641,1,1,0,0,1,0.0
40867049,67072585,462318,46043186,1,1,0,0,1,0.0
87026693,7925911,58190599,30152534,1,0,1,0,1,0.0
34516256,89414740,58190599,38945948,1,0,1,0,1,0.0
8476541,4172293,58190599,62837397,1,0,1,0,1,0.0
5922530,50093386,58190599,85942397,1,0,1,0,1,0.0
92500731,59923264,17119607,71091476,1,1,0,0,1,0.0
68485930,98209701,68844160,4787436,1,0,1,0,1,0.0
64088900,98209701,91647146,73884525,1,1,0,0,1,0.0
30844892,98209701,68844160,60141975,1,1,0,0,1,0.0
61845982,98209701,91241424,44543877,1,1,0,0,1,0.0
294312,98209701,91241424,51789559,1,1,0,0,1,0.0
29818821,36272269,43234307,38052695,1,1,0,0,1,0.0
13340397,95080848,97122609,81977792,1,1,0,0,1,0.0
52573662,95080848,97122609,10159229,1,1,0,0,1,0.0
9887238,36815857,63757745,502375,1,0,0,1,1,100.0
35232377,93445535,63757745,50818355,1,1,0,0,1,0.0
65567376,60479233,29545026,64496906,1,1,0,0,1,0.0
19362435,60799706,86156614,14037085,1,1,0,0,1,0.0
27864618,5050762,86156614,6882175,1,0,1,0,1,0.0
18683287,33241674,462318,88879899,1,1,0,0,1,0.0
15252320,36481006,93533422,36123386,1,0,1,0,1,0.0
42486889,48227174,52331699,27857719,1,1,0,0,1,0.0
18458625,48227174,52331699,11770569,1,1,0,0,1,0.0
5987650,84232263,42124927,89015964,1,1,0,0,1,0.0
81803134,25160422,3268258,97081803,1,1,0,0,1,0.0
81165312,80187275,49179013,5565401,1,1,0,0,1,0.0
77518443,7398206,76628291,14915254,1,1,0,0,1,0.0
73998395,59589792,26554080,89508892,2,2,0,0,2,0.0
80456953,52967698,26554080,44090171,1,1,0,0,1,0.0
83187927,54219562,26554080,35787876,1,1,0,0,1,0.0
63581079,63457200,10138475,8283108,1,0,1,0,1,0.0
12418875,28294306,8089242,67662378,1,1,0,0,1,0.0
26862221,67862558,23524374,79691175,1,1,0,0,1,0.0
17661597,42821835,23524374,18709962,1,0,0,1,1,100.0
53741942,37708415,89850585,89289794,2,1,0,1,2,50.0
51025883,74618954,62377924,58105339,1,1,0,0,1,0.0
32362929,31775854,29149403,52527261,1,1,0,0,1,0.0
14017003,25368331,32130995,16739794,1,1,0,0,1,0.0
35844679,54289642,8089242,68436320,1,1,0,0,1,0.0
80902432,64985879,8089242,32531891,1,1,0,0,1,0.0
74127774,52053800,76679610,31809246,1,0,0,1,1,100.0
91749111,38645246,77255620,39478122,1,1,0,0,1,0.0
44500094,11723110,37536439,77179732,1,0,1,0,1,0.0
28548943,7977789,80821917,62346170,1,1,0,0,1,0.0
85938340,82184361,91087587,3986524,2,1,0,1,2,50.0
20411185,39646528,68843141,51875543,1,1,0,0,1,0.0
16179852,41992537,61422541,71773748,1,0,1,0,1,0.0
68448197,41992537,61422541,47314698,1,0,1,0,1,0.0
45678627,71905890,13366936,88429349,1,0,1,0,1,0.0
43876523,77186226,88585498,79942800,1,1,0,0,1,0.0
9927072,62804637,35331542,26042805,1,0,1,0,1,0.0
32222317,5521843,23180766,8145518,1,1,0,0,1,0.0
4983446,33241674,462318,11190192,1,1,0,0,1,0.0
73875718,24346210,22645559,93129039,1,1,0,0,1,0.0
77834817,33000730,16502685,85443683,1,1,0,0,1,0.0
18905985,33000730,72669083,12825414,1,1,0,0,1,0.0
39252347,9703122,10138475,65126183,1,1,0,0,1,0.0
80274059,93582718,24750017,63724855,1,1,0,0,1,0.0
91372325,93582718,4858494,19832870,1,1,0,0,1,0.0
89181029,80189480,7929383,32345182,1,1,0,0,1,0.0
3751104,14182093,7929383,76815256,1,1,0,0,1,0.0
25087422,69643059,19219242,51356650,1,1,0,0,1,0.0
94173355,61085683,99233336,83552454,1,0,1,0,1,0.0
27655968,92061998,33046078,76740365,1,1,0,0,1,0.0
38795838,29210950,13145724,79501789,1,1,0,0,1,0.0
27380228,45912754,49490717,55233705,1,1,0,0,1,0.0
22224638,63390615,66552986,37328035,1,1,0,0,1,0.0
13012752,1803485,8151805,95801089,1,1,0,0,1,0.0
46466325,78778055,66552986,80870758,1,1,0,0,1,0.0
35853124,86517265,66552986,14678374,1,1,0,0,1,0.0
42903416,39298796,8151805,81960857,1,1,0,0,1,0.0
93937381,36994677,8151805,79493230,1,1,0,0,1,0.0
31766740,76483883,66552986,15403310,2,2,0,0,2,0.0
63703139,17201196,66552986,55964154,1,1,0,0,1,0.0
22840134,6295382,8151805,86120054,1,1,0,0,1,0.0
23206304,86517265,66552986,14678374,1,1,0,0,1,0.0
38384549,76483883,66552986,15403310,1,0,1,0,1,0.0
23089772,51062302,8151805,14174624,1,0,1,0,1,0.0
17166230,29606686,66552986,81027242,1,1,0,0,1,0.0
40457867,23204902,66552986,98769873,1,1,0,0,1,0.0
19251009,74174815,8151805,62422898,1,1,0,0,1,0.0
75513694,71236176,66552986,89612757,1,0,1,0,1,0.0
53395274,33241674,57945958,34141747,2,2,0,0,2,0.0
39584837,75780585,88279186,27789019,1,0,1,0,1,0.0
63517334,88705022,73102412,94168246,1,1,0,0,1,0.0
17563469,3685940,24396768,89107622,1,1,0,0,1,0.0
52504071,76193000,73102412,19886973,1,1,0,0,1,0.0
6208248,69262205,90989517,9595709,1,1,0,0,1,0.0
97887015,1772324,23794926,24540757,1,1,0,0,1,0.0
53601921,62639265,31167308,61784136,1,0,1,0,1,0.0
97611749,55065847,36788765,82007407,1,0,1,0,1,0.0
81914492,17441345,53726242,5677121,1,1,0,0,1,0.0
14922557,87287016,93675297,29898561,1,1,0,0,1,0.0
88026981,87287016,93675297,80149726,1,1,0,0,1,0.0
66103649,87287016,93675297,55888828,1,1,0,0,1,0.0
56925111,15517362,52566846,97022008,1,0,0,1,1,100.0
82235295,95833791,52566846,63683520,1,0,1,0,1,0.0
35004326,17862640,74945795,34796387,1,1,0,0,1,0.0
3462691,55406567,74945795,7547130,1,1,0,0,1,0.0
4986620,55406567,74945795,7547130,1,0,1,0,1,0.0
14448996,54289642,26172022,40280460,1,0,1,0,1,0.0
4503504,54289642,26172022,40280460,1,0,1,0,1,0.0
42492322,28621917,26172022,45496113,1,0,1,0,1,0.0
79150790,38645246,26172022,62647485,1,0,1,0,1,0.0
6963312,10381833,41232345,1411295,1,1,0,0,1,0.0
61457369,25159970,47417169,37863457,1,0,1,0,1,0.0
84885320,92089104,96841979,84771271,1,1,0,0,1,0.0
10288142,25180889,11704491,38796077,1,0,1,0,1,0.0
48225552,65850097,12355423,66680009,1,0,1,0,1,0.0
77973813,16755201,82092464,62804215,2,2,0,0,2,0.0
78317176,55359284,30450451,2931422,1,1,0,0,1,0.0
24150005,57419462,11101631,63252303,1,0,1,0,1,0.0
43726599,22106668,11101631,22614638,1,1,0,0,1,0.0
10115095,72131772,43234307,74969976,1,1,0,0,1,0.0
91774264,72131772,43234307,91770864,1,0,1,0,1,0.0
26089636,13742201,20498948,32926182,1,1,0,0,1,0.0
70055951,38317350,64675764,76063983,1,1,0,0,1,0.0
17250369,54074631,14655008,95071570,1,0,1,0,1,0.0
1497685,67705376,98463618,59802969,1,1,0,0,1,0.0
69569346,79444100,10138475,89461824,1,1,0,0,1,0.0
44884558,2683940,61078789,4402297,1,1,0,0,1,0.0
58741387,16679785,69380364,55166387,1,1,0,0,1,0.0
40681975,66645974,53372063,94434675,1,1,0,0,1,0.0
27746323,35894187,11704491,81021084,3,1,2,0,3,0.0
58458112,96341687,70818575,44919496,1,1,0,0,1,0.0
62915640,23594868,8268212,11676546,1,0,1,0,1,0.0
73467605,33858396,99556502,40989887,1,0,1,0,1,0.0
93996195,33858396,99556502,40989887,1,0,1,0,1,0.0
46142666,81040609,64115588,48748251,1,1,0,0,1,0.0
29100157,24610547,74267390,84551283,1,1,0,0,1,0.0
24362917,61085683,58914556,14384932,1,1,0,0,1,0.0
4635290,86323728,34937313,72302065,1,0,0,1,1,100.0
77976356,99032722,52045310,19372058,1,1,0,0,1,0.0
63433156,22053058,85532793,7422552,1,1,0,0,1,0.0
90590305,70831570,85532793,90631711,1,1,0,0,1,0.0
70135457,99450910,85374104,80023063,1,1,0,0,1,0.0
89397421,41110080,91916559,13364373,3,2,1,0,3,0.0
75235489,20725527,71665626,64516961,1,0,0,1,1,100.0
91348694,18803903,9437019,30730172,1,1,0,0,1,0.0
60449960,60798951,4782287,30730172,1,1,0,0,1,0.0
95759177,92148552,55231133,4580384,1,1,0,0,1,0.0
54368875,33241674,462318,36422840,1,0,1,0,1,0.0
48511648,33241674,462318,66516024,1,1,0,0,1,0.0
66067373,41898248,71665626,70910946,1,1,0,0,1,0.0
90989668,70473225,84837134,80455245,1,0,0,1,1,100.0
87220609,61085683,64596584,59058548,1,0,1,0,1,0.0
58415953,61085683,64596584,34141747,1,0,1,0,1,0.0
88334614,61085683,64596584,25822047,1,0,1,0,1,0.0
48457487,65035141,62274523,10301711,2,1,1,0,2,0.0
2485729,65035141,9420426,89662745,1,0,1,0,1,0.0
25604329,65035141,62274523,10301711,1,0,1,0,1,0.0
53064,65035141,9420426,89662745,2,1,1,0,2,0.0
53520449,13025025,83171919,86163517,1,1,0,0,1,0.0
37864719,27962660,73984468,7173686,1,1,0,0,1,0.0
94201861,48227174,73984468,42963703,1,1,0,0,1,0.0
9118020,51998914,73984468,17677282,1,1,0,0,1,0.0
96999501,22006301,95432721,74926209,2,1,0,1,2,50.0
37315730,23969835,88459986,82842998,1,1,0,0,1,0.0
92832921,6312176,88459986,52740327,1,1,0,0,1,0.0
6620530,18916439,99558192,69978571,1,1,0,0,1,0.0
95317554,87675207,58914556,84391869,1,1,0,0,1,0.0
59145357,81368819,93750790,1373038,1,1,0,0,1,0.0
89368336,3672481,8268212,58956973,1,1,0,0,1,0.0
28761424,79097204,53726242,929147,1,1,0,0,1,0.0
32044649,45709906,33023047,34032164,1,0,1,0,1,0.0
39617643,95514598,47569542,19303938,1,1,0,0,1,0.0
14721284,88807038,47569542,76529796,1,1,0,0,1,0.0
90627282,61770723,18750931,92178798,1,1,0,0,1,0.0
53413113,15975630,41367368,93783257,1,1,0,0,1,0.0
91743249,64963717,70981253,6203504,1,0,1,0,1,0.0
95590324,20878093,70981253,62283763,1,0,1,0,1,0.0
11500413,20878093,70981253,62283763,1,1,0,0,1,0.0
40570728,31629861,91275015,37888972,1,1,0,0,1,0.0
59715486,60493068,45315740,43706851,1,1,0,0,1,0.0
77989725,13526185,40215164,40671932,1,1,0,0,1,0.0
21904025,36440549,28178755,52018607,1,1,0,0,1,0.0
83138507,38645246,99219026,79935278,1,1,0,0,1,0.0
12435009,13399732,10294982,67552358,2,0,2,0,2,0.0
31784245,47747541,7929383,16830102,1,1,0,0,1,0.0
8427450,33734605,57000119,60054950,1,1,0,0,1,0.0
83712462,89703885,8268887,73002884,1,0,0,1,1,100.0
1006979,25571616,64115588,47195276,1,1,0,0,1,0.0
69801870,67106464,12245037,82474592,1,1,0,0,1,0.0
88344164,46101323,40968728,46688107,1,0,0,1,1,100.0
40310526,64706344,86064567,45587183,1,0,0,1,1,100.0
27089339,64266909,41838728,33299487,1,1,0,0,1,0.0
51637722,40617026,82092464,83066716,3,2,1,0,3,0.0
75257470,5050762,25421394,53143122,1,1,0,0,1,0.0
34818280,38645246,17917551,46984555,1,1,0,0,1,0.0
8376471,55759096,96489506,45019509,1,1,0,0,1,0.0
37465438,1096749,90597144,5010975,1,1,0,0,1,0.0
20591149,6321805,90597144,7797428,1,1,0,0,1,0.0
49209788,54289642,43896052,51231606,1,1,0,0,1,0.0
83448741,68328140,43896052,54181911,1,0,1,0,1,0.0
14745009,54289642,43896052,98005449,1,1,0,0,1,0.0
31402123,54289642,43896052,51231606,1,1,0,0,1,0.0
17252621,48220485,91099811,90268844,2,1,0,1,2,50.0
60695598,37513942,61822733,55620635,1,1,0,0,1,0.0
9731086,85593819,51395640,41882435,1,1,0,0,1,0.0
37575877,38377287,98166042,7883148,1,1,0,0,1,0.0
2547068,14513269,61822733,42969017,1,1,0,0,1,0.0
69179704,10567814,97122609,13821585,1,1,0,0,1,0.0
1137279,60333963,92510927,66803780,1,1,0,0,1,0.0
67733609,65115036,76679610,9714841,1,1,0,0,1,0.0
44111539,65115036,76679610,9714841,1,1,0,0,1,0.0
3329213,65115036,76679610,9714841,1,1,0,0,1,0.0
92660660,65115036,76679610,9714841,1,1,0,0,1,0.0
51197966,65115036,76679610,9714841,1,1,0,0,1,0.0
21412996,65115036,76679610,9714841,1,1,0,0,1,0.0
1168301,65115036,76679610,9714841,1,1,0,0,1,0.0
60261654,65115036,76679610,9714841,1,1,0,0,1,0.0
77815786,65115036,76679610,9714841,1,1,0,0,1,0.0
7115317,65115036,76679610,9714841,1,1,0,0,1,0.0
20466391,57896758,29214775,54095278,1,0,0,1,1,100.0
30407153,57896758,61311891,54095278,1,0,0,1,1,100.0
22618362,59438435,93552265,81913314,1,1,0,0,1,0.0
57012826,27015859,3268258,37754610,1,1,0,0,1,0.0
59862390,46023612,4179153,81983416,1,1,0,0,1,0.0
2997781,33241674,96657998,35983156,2,2,0,0,2,0.0
49567774,54289642,76140353,93852476,1,1,0,0,1,0.0
63159049,10717181,47153697,16002936,4,2,1,1,3,25.0
41104194,34553205,78985673,61647748,1,0,1,0,1,0.0
31424161,40665254,78985673,24741332,1,1,0,0,1,0.0
59350567,76582813,53706396,33040777,1,1,0,0,1,0.0
29161451,81845371,53706396,14790701,1,1,0,0,1,0.0
57690097,76582813,53706396,33040777,1,1,0,0,1,0.0
56150980,25180889,11704491,32629502,1,1,0,0,1,0.0
93835346,38645246,11704491,26743672,1,1,0,0,1,0.0
69237507,13386778,63250078,74214662,1,0,0,1,1,100.0
76090360,96005642,33437302,22130313,1,1,0,0,1,0.0
27244067,96005642,33437302,98000589,1,1,0,0,1,0.0
12525992,96005642,33437302,84242400,1,1,0,0,1,0.0
63649088,88686289,64293382,86345826,1,1,0,0,1,0.0
63070892,88686289,64293382,82008292,1,1,0,0,1,0.0
89294551,54032586,76273206,73085291,1,1,0,0,1,0.0
14470820,28709364,37757495,73386318,1,1,0,0,1,0.0
49767018,70875455,37757495,62950502,1,1,0,0,1,0.0
65325350,48500126,37757495,60713136,1,1,0,0,1,0.0
66854523,23312847,22195176,4677577,1,1,0,0,1,0.0
10530522,40986403,65606675,37774115,1,0,1,0,1,0.0
89966096,40986403,65606675,33114680,1,0,1,0,1,0.0
34573886,40986403,65606675,33114680,1,0,1,0,1,0.0
83257656,40986403,65606675,7952970,1,1,0,0,1,0.0
10306965,85709301,22909520,-1,1,0,1,0,1,0.0
86142949,85709301,22909520,55292816,1,0,1,0,1,0.0
10569093,25317200,21143929,50366923,1,0,1,0,1,0.0
55348223,27100025,68167707,86521100,1,1,0,0,1,0.0
65046591,40927189,13392876,6280397,1,0,1,0,1,0.0
51570997,41397923,28089700,37451790,1,0,1,0,1,0.0
41162451,42213894,71665626,40432320,1,0,1,0,1,0.0
74951061,33490138,40480688,48380459,1,1,0,0,1,0.0
28353510,38645246,40480688,93384957,1,1,0,0,1,0.0
21940920,5782671,98305498,20821416,1,1,0,0,1,0.0
93188879,73606076,23794926,45439265,1,1,0,0,1,0.0
10894019,24157886,53372063,84637076,1,1,0,0,1,0.0
1330328,2721141,44809983,42507788,1,1,0,0,1,0.0
83120597,28144973,49880913,19701910,1,1,0,0,1,0.0
26402530,7331915,66186862,66176501,1,1,0,0,1,0.0
85414771,18771824,29114559,2197976,1,1,0,0,1,0.0
31010643,75619893,29114559,69074847,1,0,1,0,1,0.0
70786079,27962660,73984468,13845783,2,0,1,1,2,50.0
7235223,88940831,84143226,35427488,1,1,0,0,1,0.0
27006681,14647168,47729357,8977322,1,1,0,0,1,0.0
96748574,68328140,20881062,7937133,1,0,0,1,1,100.0
79987966,57240184,47866378,24262387,1,1,0,0,1,0.0
57842126,57240184,47866378,74362236,1,0,1,0,1,0.0
97057188,78151981,47866378,89727840,1,0,1,0,1,0.0
76568586,78151981,47866378,34264267,1,0,1,0,1,0.0
83763522,57240184,47866378,22271695,1,1,0,0,1,0.0
17973161,57240184,47866378,78403838,1,0,1,0,1,0.0
71290767,57240184,47866378,71904865,1,0,1,0,1,0.0
64615897,78151981,47866378,3188611,1,1,0,0,1,0.0
97270854,57240184,47866378,75701815,1,0,1,0,1,0.0
33753618,14112922,6826065,99756840,1,1,0,0,1,0.0
55991885,37262603,48911436,72783712,1,0,1,0,1,0.0
30549191,84025349,38050090,22188439,1,1,0,0,1,0.0
63519350,84025349,59299099,90535491,1,0,1,0,1,0.0
19946442,80015779,60060150,22770771,1,0,1,0,1,0.0
5764689,11574161,33023047,90315293,1,1,0,0,1,0.0
32049074,45709906,33023047,63788043,1,1,0,0,1,0.0
24538477,49884967,23797792,90736008,1,0,0,1,1,100.0
1234984,77791586,23794926,9602401,1,1,0,0,1,0.0
44687796,82606157,23794926,11308602,1,1,0,0,1,0.0
60421744,1155441,23794926,16851806,1,1,0,0,1,0.0
45407096,17441345,23794926,71267779,1,1,0,0,1,0.0
5965176,60157337,85262244,58179191,1,0,1,0,1,0.0
23993333,42613894,85262244,68959303,1,1,0,0,1,0.0
41373974,35539487,55403782,9999518,1,0,1,0,1,0.0
86810002,96730639,93675297,41649410,1,1,0,0,1,0.0
69909259,96730639,93675297,41649410,1,1,0,0,1,0.0
22747180,1684157,41330531,4054739,1,0,1,0,1,0.0
79197910,88710893,79659944,1258680,1,1,0,0,1,0.0
36812818,67072585,52312469,74938587,1,1,0,0,1,0.0
71240127,59531462,52312469,93279353,2,2,0,0,2,0.0
36550131,67072585,52312469,25178292,1,1,0,0,1,0.0
92432740,59531462,52312469,87749241,1,1,0,0,1,0.0
88659784,67072585,52312469,25178292,1,1,0,0,1,0.0
53212518,66394067,10370872,60516831,1,1,0,0,1,0.0
87363970,89706073,10370872,96385397,1,1,0,0,1,0.0
20687135,38645246,11495687,21717684,1,1,0,0,1,0.0
7187596,43210786,63250078,55471727,1,1,0,0,1,0.0
92565407,1642736,63250078,29739400,1,0,0,1,1,100.0
93734293,32453023,379652,85950965,1,0,1,0,1,0.0
33156487,77466024,379652,87273183,1,1,0,0,1,0.0
61044501,3641993,99688335,93982969,1,1,0,0,1,0.0
13505748,37066309,38284740,14472844,2,2,0,0,2,0.0
80258279,32669208,41408020,20248868,1,1,0,0,1,0.0
1788409,84079408,41408020,64150777,1,1,0,0,1,0.0
43092390,85197804,33353101,85794768,1,1,0,0,1,0.0
31312369,37536106,43786541,88109169,1,0,1,0,1,0.0
43186511,77772512,43786541,47531535,1,1,0,0,1,0.0
17491168,77772512,43786541,32028855,1,0,1,0,1,0.0
40984195,33486833,43786541,42677391,1,0,1,0,1,0.0
88516307,44775070,50020872,91587364,1,1,0,0,1,0.0
33063008,41597136,69208199,35421499,3,3,0,0,3,0.0
51922412,41597136,74346891,52389657,2,2,0,0,2,0.0
85429277,41597136,88491972,52389657,1,1,0,0,1,0.0
53915418,58843766,71759688,71987374,1,1,0,0,1,0.0
88787955,63338644,3251826,49131713,1,0,1,0,1,0.0
19696683,95510694,16893312,13742769,1,1,0,0,1,0.0
44965238,96967922,67073800,36827014,1,0,0,1,1,100.0
77757174,46307484,5900556,73748849,1,1,0,0,1,0.0
49232838,46307484,5900556,2888173,1,0,0,1,1,100.0
90211614,31775854,85532793,24149165,1,1,0,0,1,0.0
61972634,23105116,85532793,60812562,1,1,0,0,1,0.0
28154302,55851792,63256748,99033787,1,1,0,0,1,0.0
85138058,45731813,23794926,91870181,1,1,0,0,1,0.0
28781372,97107624,97122609,64788581,1,1,0,0,1,0.0
31757162,95080848,23794926,48216998,1,1,0,0,1,0.0
27880900,5404592,23794926,72508060,1,1,0,0,1,0.0
53070498,42658510,13015525,43864564,1,0,1,0,1,0.0
32506480,8355173,13015525,38011481,1,1,0,0,1,0.0
24435021,48500126,97279352,36744379,1,1,0,0,1,0.0
68430224,95080848,9933294,69857435,1,1,0,0,1,0.0
68545607,67072585,61034742,9682594,1,1,0,0,1,0.0
67410138,67072585,61034742,9682594,1,1,0,0,1,0.0
99171992,69805406,92547445,40006219,1,1,0,0,1,0.0
34106481,10465676,91440487,10057029,1,1,0,0,1,0.0
23626484,33241674,57945958,12007350,1,1,0,0,1,0.0
27818027,45061300,44934907,58994506,1,0,0,1,1,100.0
48639302,50420770,24735785,59277489,1,1,0,0,1,0.0
39198564,24663000,48215908,71035865,1,0,1,0,1,0.0
50647080,5632805,48215908,8357828,1,1,0,0,1,0.0
31317523,90379978,48215908,23594912,1,1,0,0,1,0.0
23807636,82337990,76275196,68357070,1,1,0,0,1,0.0
60779731,82773403,96841979,17035020,1,1,0,0,1,0.0
45571404,52311187,33023047,3262077,1,1,0,0,1,0.0
35857226,48534835,56552421,87184686,1,1,0,0,1,0.0
45269489,11369491,46398659,43141118,1,0,1,0,1,0.0
79323759,39947650,16219542,40133928,1,1,0,0,1,0.0
26026859,62138361,23109281,17261728,1,0,0,1,1,100.0
84819679,45695101,12810220,7113338,1,1,0,0,1,0.0
33824574,43854264,12810220,85742635,1,0,1,0,1,0.0
89541679,43854264,12810220,85742635,1,1,0,0,1,0.0
45445111,26096719,81895298,61387969,1,0,1,0,1,0.0
24331537,24227525,1980249,32232366,1,1,0,0,1,0.0
54488481,77787430,57000119,74185991,1,1,0,0,1,0.0
49082762,91091450,32610289,3317779,1,1,0,0,1,0.0
17337777,61277737,96794330,95449377,1,1,0,0,1,0.0
64292924,61085683,96794330,10623578,1,1,0,0,1,0.0
76210362,61085683,96794330,10623578,1,1,0,0,1,0.0
46418917,61085683,96794330,56905296,1,1,0,0,1,0.0
4503940,63807485,83171919,10683859,1,0,1,0,1,0.0
10206202,29572168,83171919,84948995,1,0,1,0,1,0.0
60662094,56184183,462318,79181319,1,1,0,0,1,0.0
94088085,68998449,39670791,26904137,1,1,0,0,1,0.0
53031413,57297485,102175,38408047,1,1,0,0,1,0.0
87676369,75764235,74862996,38734301,1,0,1,0,1,0.0
30054264,75764235,74862996,26036568,1,0,1,0,1,0.0
38969151,75764235,74862996,49762090,1,1,0,0,1,0.0
71496196,37426941,37104622,78874199,1,1,0,0,1,0.0
61519354,33486833,14257656,47981605,1,1,0,0,1,0.0
33746254,33486833,14257656,85994202,1,0,1,0,1,0.0
25173483,71500713,53018823,87331730,1,1,0,0,1,0.0
11097455,32950642,42033958,55196734,1,0,1,0,1,0.0
27294897,97107624,21583771,22918374,1,1,0,0,1,0.0
35726937,38645246,66957344,56887965,1,1,0,0,1,0.0
11018696,66649253,44972014,22267388,1,0,1,0,1,0.0
27996385,78039941,31635007,30666931,1,1,0,0,1,0.0
27889388,56059838,44972014,69259889,1,1,0,0,1,0.0
92018507,38645246,44972014,63004339,1,1,0,0,1,0.0
83010540,28332440,31309311,65596261,1,0,1,0,1,0.0
68772497,94384214,79552089,48380707,1,0,0,1,1,100.0
86839781,87675207,86156614,9046699,1,1,0,0,1,0.0
13236772,87675207,64822273,4665941,1,1,0,0,1,0.0
70801771,78472463,79824447,93608518,1,1,0,0,1,0.0
86197459,78472463,79824447,93608518,1,1,0,0,1,0.0
50362791,39324005,59299099,23047183,1,1,0,0,1,0.0
66563437,43021082,59299099,26106170,1,1,0,0,1,0.0
17254279,68898817,57945958,79127424,1,1,0,0,1,0.0
12297658,87675207,91916559,4665941,1,1,0,0,1,0.0
3427358,81481600,65420542,82480677,1,1,0,0,1,0.0
73331909,11248115,65420542,86029496,1,1,0,0,1,0.0
17123832,75019956,65420542,42741444,1,1,0,0,1,0.0
2390832,4536066,23794926,43133147,1,1,0,0,1,0.0
6020564,67072585,462318,39099839,1,0,1,0,1,0.0
2964677,15516513,43217129,57739974,1,1,0,0,1,0.0
34441105,33403598,41269768,15865557,1,0,1,0,1,0.0
7604612,40680635,34996414,9686943,1,0,0,1,1,100.0
41794589,3812374,45483262,94142630,2,1,1,0,2,0.0
97083069,12030393,85963951,3336765,1,1,0,0,1,0.0
43255576,68328140,48729377,15413320,1,1,0,0,1,0.0
73644302,18471319,11704491,75255367,1,1,0,0,1,0.0
57649317,14896163,72835608,99887849,1,1,0,0,1,0.0
82994236,79337404,74862996,68081899,1,0,1,0,1,0.0
31601480,56184183,54283835,44190315,2,1,0,1,2,50.0
57314627,55017836,23227005,93408900,1,1,0,0,1,0.0
65027188,81733304,93509432,87637560,1,0,1,0,1,0.0
46948437,81733304,93509432,87637560,1,0,1,0,1,0.0
86202499,81733304,14644454,87637560,1,1,0,0,1,0.0
73483849,81733304,93509432,87637560,1,1,0,0,1,0.0
92407308,82288948,30173807,2792482,1,1,0,0,1,0.0
53657646,82288948,82728376,5483515,1,1,0,0,1,0.0
70000229,81274944,82925562,52555330,1,0,1,0,1,0.0
7677907,81638611,4179153,83086747,1,1,0,0,1,0.0
73398859,97237601,4179153,6328627,1,1,0,0,1,0.0
53257502,63463924,55523493,72074014,1,1,0,0,1,0.0
55620577,51839767,22371910,50260167,1,1,0,0,1,0.0
76622813,88518500,22451312,54313853,1,1,0,0,1,0.0
91009937,4919987,18060951,3066195,1,0,1,0,1,0.0
48542430,56330079,18060951,9881858,1,1,0,0,1,0.0
79116067,60333963,22195176,66803780,1,1,0,0,1,0.0
32015229,45862890,61174452,17272014,1,1,0,0,1,0.0
59397435,8065775,44960855,15908000,1,0,1,0,1,0.0
26038257,74053819,42432465,49906427,1,0,1,0,1,0.0
99389151,74053819,42432465,17839699,1,1,0,0,1,0.0
58635024,74053819,42432465,49906427,1,0,1,0,1,0.0
88977695,74053819,42432465,17839699,1,0,1,0,1,0.0
