shop_id,total_interactions,clicks,cart_additions,purchases,unique_products,unique_brands,purchase_share_percent
35217310,1,0,1,0,1,1,0.0
86082734,1,0,1,0,1,1,0.0
36622558,1,1,0,0,1,1,0.0
3055642,2,1,1,0,2,1,0.0
99072115,1,1,0,0,1,1,0.0
15881271,3,2,1,0,1,1,0.0
37949339,2,2,0,0,2,1,0.0
85936258,1,1,0,0,1,1,0.0
46210395,1,1,0,0,1,1,0.0
63659749,1,1,0,0,1,1,0.0
79246241,2,1,0,1,1,1,50.0
37589664,1,1,0,0,1,1,0.0
79084244,1,1,0,0,1,1,0.0
51510041,1,1,0,0,1,1,0.0
22201592,3,3,0,0,2,1,0.0
80854725,3,1,2,0,3,2,0.0
27790218,1,1,0,0,1,1,0.0
24870631,1,0,1,0,1,1,0.0
91498144,2,1,1,0,2,1,0.0
75398298,1,0,1,0,1,1,0.0
28960428,1,1,0,0,1,1,0.0
57025907,1,1,0,0,1,1,0.0
64840831,1,1,0,0,1,1,0.0
60182837,1,1,0,0,1,1,0.0
91658239,2,2,0,0,2,1,0.0
46126791,3,3,0,0,3,1,0.0
69805518,1,1,0,0,1,1,0.0
22370325,2,2,0,0,2,1,0.0
16390151,1,1,0,0,1,1,0.0
39893491,1,1,0,0,1,1,0.0
38419140,1,0,1,0,1,1,0.0
91681920,2,2,0,0,2,1,0.0
17255791,3,2,1,0,3,1,0.0
71307809,1,1,0,0,1,1,0.0
97494475,1,1,0,0,1,1,0.0
96317002,1,1,0,0,1,1,0.0
25448544,1,1,0,0,1,1,0.0
77912630,1,0,1,0,1,1,0.0
68805975,1,1,0,0,1,1,0.0
26296571,1,0,1,0,1,1,0.0
41443484,2,2,0,0,2,1,0.0
66807528,1,0,1,0,1,1,0.0
97721727,1,1,0,0,1,1,0.0
13030579,1,1,0,0,1,1,0.0
40139099,1,1,0,0,1,1,0.0
30849956,1,1,0,0,1,1,0.0
47585658,1,1,0,0,1,1,0.0
63987054,1,1,0,0,1,1,0.0
34889895,1,1,0,0,1,1,0.0
60991356,1,0,0,1,1,1,100.0
46171425,2,1,1,0,2,1,0.0
65458352,4,2,2,0,4,3,0.0
49088461,1,1,0,0,1,1,0.0
20228224,1,1,0,0,1,1,0.0
8835992,2,2,0,0,1,1,0.0
56710618,1,1,0,0,1,1,0.0
78991924,2,2,0,0,2,1,0.0
31614709,1,0,1,0,1,1,0.0
96083173,1,1,0,0,1,1,0.0
16214149,1,1,0,0,1,1,0.0
88465639,1,1,0,0,1,1,0.0
89852043,3,1,2,0,2,1,0.0
57611191,1,1,0,0,1,1,0.0
65355456,1,1,0,0,1,1,0.0
37778535,3,2,1,0,3,2,0.0
6202467,1,1,0,0,1,1,0.0
63008361,2,2,0,0,2,2,0.0
40105902,1,1,0,0,1,1,0.0
90927222,3,2,1,0,2,1,0.0
15828548,1,1,0,0,1,1,0.0
15345208,1,1,0,0,1,1,0.0
54119906,1,1,0,0,1,1,0.0
56037047,1,1,0,0,1,1,0.0
98426668,1,1,0,0,1,1,0.0
90148470,3,1,2,0,3,1,0.0
56602152,1,0,1,0,1,1,0.0
77399264,2,1,1,0,2,1,0.0
13918225,2,2,0,0,2,1,0.0
48074865,1,1,0,0,1,1,0.0
23407896,2,2,0,0,2,1,0.0
80524818,1,1,0,0,1,1,0.0
80373522,1,1,0,0,1,1,0.0
46536441,1,1,0,0,1,1,0.0
81671255,1,1,0,0,1,1,0.0
32283856,1,1,0,0,1,1,0.0
52025606,3,0,2,1,3,1,33.33
86911935,4,4,0,0,4,1,0.0
11374221,1,1,0,0,1,1,0.0
82792966,2,2,0,0,2,2,0.0
97210788,2,0,2,0,2,1,0.0
17851230,1,1,0,0,1,1,0.0
44259461,3,2,1,0,2,1,0.0
51431288,1,1,0,0,1,1,0.0
22433516,1,1,0,0,1,1,0.0
65748657,1,1,0,0,1,1,0.0
65894463,2,2,0,0,2,1,0.0
35050538,2,2,0,0,2,1,0.0
64385718,1,0,1,0,1,1,0.0
90866046,1,0,1,0,1,1,0.0
74812359,1,1,0,0,1,1,0.0
2596897,1,1,0,0,1,1,0.0
12458347,2,0,2,0,2,1,0.0
55983110,1,0,1,0,1,1,0.0
82108541,1,1,0,0,1,1,0.0
3985970,1,0,0,1,1,1,100.0
6971261,1,0,1,0,1,1,0.0
3086616,1,1,0,0,1,1,0.0
31333208,1,1,0,0,1,1,0.0
22166477,1,1,0,0,1,1,0.0
41576134,1,1,0,0,1,1,0.0
94125975,1,1,0,0,1,1,0.0
88971101,1,0,1,0,1,1,0.0
31756141,1,0,1,0,1,1,0.0
77914738,1,0,1,0,1,1,0.0
62980533,1,1,0,0,1,1,0.0
19704357,3,2,1,0,3,1,0.0
36194218,1,1,0,0,1,1,0.0
77619303,2,0,2,0,2,1,0.0
15677335,1,0,1,0,1,1,0.0
76594402,2,0,2,0,2,1,0.0
84577339,4,2,0,2,4,4,50.0
94798228,1,1,0,0,1,1,0.0
5041914,1,1,0,0,1,1,0.0
3057574,3,1,2,0,3,2,0.0
1823855,1,1,0,0,1,1,0.0
98835745,1,1,0,0,1,1,0.0
29598255,1,1,0,0,1,1,0.0
53039524,1,0,1,0,1,1,0.0
80577997,1,1,0,0,1,1,0.0
14518963,1,1,0,0,1,1,0.0
80297873,1,1,0,0,1,1,0.0
61772357,2,2,0,0,2,1,0.0
52002047,1,1,0,0,1,1,0.0
17730291,1,1,0,0,1,1,0.0
15258801,3,3,0,0,3,1,0.0
30547206,1,1,0,0,1,1,0.0
47752703,2,1,0,1,1,1,50.0
90396931,1,1,0,0,1,1,0.0
27688833,1,1,0,0,1,1,0.0
95245300,1,1,0,0,1,1,0.0
36117496,2,1,0,1,2,2,50.0
41918735,1,0,1,0,1,1,0.0
74685473,1,1,0,0,1,1,0.0
75382502,1,1,0,0,1,1,0.0
71406275,1,0,1,0,1,1,0.0
54946813,1,1,0,0,1,1,0.0
46163197,2,0,2,0,2,1,0.0
16190600,1,1,0,0,1,1,0.0
14710820,2,1,1,0,2,1,0.0
6665906,1,1,0,0,1,1,0.0
26867753,1,0,1,0,1,1,0.0
9685927,1,0,1,0,1,1,0.0
77053905,1,1,0,0,1,1,0.0
74051654,1,1,0,0,1,1,0.0
63517739,1,1,0,0,1,1,0.0
64009646,1,1,0,0,1,1,0.0
76740672,1,0,0,1,1,1,100.0
93590861,1,0,0,1,1,1,100.0
47403699,4,3,0,1,4,1,25.0
39162139,1,1,0,0,1,1,0.0
47114275,1,0,1,0,1,1,0.0
8614431,2,2,0,0,2,1,0.0
58228597,1,1,0,0,1,1,0.0
88592954,2,2,0,0,2,2,0.0
62091668,1,1,0,0,1,1,0.0
10224864,1,0,1,0,1,1,0.0
92995576,5,5,0,0,5,1,0.0
4054200,2,1,1,0,2,1,0.0
51991166,1,1,0,0,1,1,0.0
8085158,1,1,0,0,1,1,0.0
26319408,1,1,0,0,1,1,0.0
33526384,1,0,1,0,1,1,0.0
37724588,3,3,0,0,3,1,0.0
86744310,2,0,1,1,2,1,50.0
75812374,1,0,1,0,1,1,0.0
29819249,1,1,0,0,1,1,0.0
41954149,1,0,1,0,1,1,0.0
53410399,2,2,0,0,2,1,0.0
41704798,2,2,0,0,1,1,0.0
85602307,1,1,0,0,1,1,0.0
74665870,1,0,0,1,1,1,100.0
10043,2,2,0,0,2,1,0.0
94887850,4,4,0,0,4,1,0.0
87261332,2,0,1,1,2,1,50.0
2858058,1,1,0,0,1,1,0.0
5947761,2,2,0,0,2,1,0.0
29090224,1,1,0,0,1,1,0.0
17881203,2,2,0,0,2,1,0.0
13504386,2,0,2,0,2,1,0.0
39228930,1,1,0,0,1,1,0.0
23612053,1,1,0,0,1,1,0.0
30632708,4,3,1,0,4,2,0.0
23556526,1,1,0,0,1,1,0.0
28940866,1,1,0,0,1,1,0.0
7373232,1,1,0,0,1,1,0.0
74306216,1,1,0,0,1,1,0.0
20449326,2,2,0,0,2,1,0.0
7229387,1,1,0,0,1,1,0.0
34276558,3,3,0,0,3,1,0.0
17691771,1,1,0,0,1,1,0.0
75105448,2,2,0,0,2,1,0.0
9183859,1,1,0,0,1,1,0.0
25838294,1,1,0,0,1,1,0.0
15183101,1,1,0,0,1,1,0.0
72089273,1,1,0,0,1,1,0.0
82163844,2,2,0,0,2,1,0.0
12998339,1,1,0,0,1,1,0.0
81775801,3,3,0,0,3,1,0.0
45095104,1,1,0,0,1,1,0.0
76267492,2,2,0,0,2,1,0.0
84185059,2,2,0,0,2,1,0.0
94402087,1,1,0,0,1,1,0.0
99079554,1,1,0,0,1,1,0.0
8954853,1,1,0,0,1,1,0.0
55678503,2,1,1,0,2,1,0.0
59737188,6,4,1,1,2,1,16.67
65185901,2,2,0,0,2,2,0.0
37598752,1,1,0,0,1,1,0.0
59128854,1,1,0,0,1,1,0.0
40834172,1,0,1,0,1,1,0.0
93515936,1,1,0,0,1,1,0.0
86436190,1,0,1,0,1,1,0.0
46069266,1,0,1,0,1,1,0.0
89101682,3,3,0,0,3,1,0.0
52942681,1,1,0,0,1,1,0.0
53951557,3,3,0,0,2,1,0.0
17185808,4,4,0,0,4,1,0.0
73727702,1,1,0,0,1,1,0.0
31470323,2,1,1,0,2,1,0.0
21217292,1,1,0,0,1,1,0.0
6756555,1,0,1,0,1,1,0.0
18189618,1,1,0,0,1,1,0.0
75307511,1,0,1,0,1,1,0.0
22056671,1,1,0,0,1,1,0.0
76151497,2,2,0,0,2,1,0.0
37988610,1,1,0,0,1,1,0.0
25009059,1,1,0,0,1,1,0.0
87060923,1,1,0,0,1,1,0.0
30699883,2,2,0,0,2,2,0.0
64658726,1,0,1,0,1,1,0.0
90474929,1,1,0,0,1,1,0.0
42406943,1,1,0,0,1,1,0.0
79545963,1,1,0,0,1,1,0.0
701695,1,1,0,0,1,1,0.0
62618722,2,2,0,0,2,1,0.0
53159185,1,1,0,0,1,1,0.0
8997401,2,1,1,0,2,1,0.0
5884773,1,0,1,0,1,1,0.0
95629834,1,1,0,0,1,1,0.0
42229435,1,1,0,0,1,1,0.0
67460708,1,1,0,0,1,1,0.0
70461036,1,1,0,0,1,1,0.0
86374404,2,2,0,0,2,2,0.0
6565130,5,4,1,0,5,3,0.0
58720660,1,1,0,0,1,1,0.0
1661289,2,2,0,0,2,2,0.0
48714065,1,1,0,0,1,1,0.0
89915722,1,1,0,0,1,1,0.0
86492715,2,2,0,0,2,1,0.0
25501895,1,1,0,0,1,1,0.0
45827770,1,1,0,0,1,1,0.0
30529179,1,1,0,0,1,1,0.0
82847449,1,1,0,0,1,1,0.0
36192779,1,1,0,0,1,1,0.0
20495067,1,1,0,0,1,1,0.0
39061502,1,0,1,0,1,1,0.0
61769191,1,1,0,0,1,1,0.0
83470514,2,2,0,0,2,1,0.0
80447530,1,1,0,0,1,1,0.0
41559978,4,3,0,1,4,1,25.0
74248461,1,1,0,0,1,1,0.0
3824822,1,1,0,0,1,1,0.0
62710269,1,1,0,0,1,1,0.0
55137701,1,0,1,0,1,1,0.0
6613597,5,5,0,0,5,1,0.0
66333874,1,0,1,0,1,1,0.0
24951988,1,0,1,0,1,1,0.0
36791834,1,1,0,0,1,1,0.0
69875432,1,1,0,0,1,1,0.0
27244736,2,1,0,1,1,1,50.0
5408503,2,1,1,0,2,1,0.0
58291234,3,2,1,0,1,1,0.0
93943818,1,1,0,0,1,1,0.0
65387253,1,0,1,0,1,1,0.0
96682234,2,1,1,0,2,1,0.0
67727089,1,0,1,0,1,1,0.0
90498472,1,1,0,0,1,1,0.0
69951074,2,1,1,0,2,1,0.0
2063801,3,2,1,0,3,1,0.0
69433802,1,1,0,0,1,1,0.0
58357087,1,0,0,1,1,1,100.0
6021716,3,3,0,0,3,1,0.0
15245178,1,1,0,0,1,1,0.0
77713958,1,1,0,0,1,1,0.0
13622824,1,1,0,0,1,1,0.0
70633662,1,1,0,0,1,1,0.0
46093844,1,1,0,0,1,1,0.0
89066666,1,1,0,0,1,1,0.0
84384318,1,1,0,0,1,1,0.0
9681142,3,3,0,0,3,2,0.0
16306052,1,1,0,0,1,1,0.0
99571154,1,0,0,1,1,1,100.0
50261959,1,1,0,0,1,1,0.0
67947762,1,1,0,0,1,1,0.0
14613666,1,1,0,0,1,1,0.0
23222702,2,1,1,0,2,1,0.0
98190491,1,1,0,0,1,1,0.0
48995895,2,1,1,0,2,1,0.0
20897412,1,0,1,0,1,1,0.0
13313889,2,2,0,0,2,2,0.0
32227316,1,1,0,0,1,1,0.0
41509339,2,0,2,0,2,1,0.0
80997164,1,1,0,0,1,1,0.0
71452559,1,1,0,0,1,1,0.0
91966481,1,0,0,1,1,1,100.0
58978598,1,1,0,0,1,1,0.0
37698588,1,0,0,1,1,1,100.0
1326996,1,0,1,0,1,1,0.0
62940332,2,1,1,0,2,1,0.0
33316490,1,1,0,0,1,1,0.0
7618253,1,0,1,0,1,1,0.0
91307016,3,3,0,0,3,1,0.0
66237926,1,1,0,0,1,1,0.0
21182350,1,1,0,0,1,1,0.0
66522287,2,2,0,0,2,1,0.0
77965110,1,1,0,0,1,1,0.0
27961060,6,3,2,1,5,1,16.67
24443525,3,2,1,0,2,1,0.0
97035615,2,1,1,0,2,1,0.0
11730695,1,0,1,0,1,1,0.0
40170334,1,1,0,0,1,1,0.0
88571382,1,1,0,0,1,1,0.0
71228860,1,1,0,0,1,1,0.0
91306933,1,1,0,0,1,1,0.0
39699930,4,3,1,0,4,1,0.0
82536607,1,1,0,0,1,1,0.0
13643770,1,1,0,0,1,1,0.0
42545798,2,1,1,0,2,1,0.0
50670009,4,4,0,0,4,1,0.0
52168811,1,1,0,0,1,1,0.0
48607761,1,0,1,0,1,1,0.0
31728783,1,1,0,0,1,1,0.0
79385163,1,1,0,0,1,1,0.0
83959381,1,1,0,0,1,1,0.0
79933859,1,0,1,0,1,1,0.0
89107453,1,1,0,0,1,1,0.0
39446566,2,1,1,0,2,1,0.0
71640384,1,1,0,0,1,1,0.0
79504423,1,0,1,0,1,1,0.0
87236933,1,0,1,0,1,1,0.0
75915252,2,2,0,0,2,1,0.0
25673342,1,1,0,0,1,1,0.0
69138005,3,2,0,1,2,1,33.33
23217934,2,1,1,0,2,1,0.0
15623490,1,1,0,0,1,1,0.0
23742764,1,1,0,0,1,1,0.0
56484004,1,1,0,0,1,1,0.0
87154308,1,1,0,0,1,1,0.0
3334302,1,1,0,0,1,1,0.0
80983898,3,2,1,0,3,1,0.0
6780286,1,1,0,0,1,1,0.0
36510114,1,1,0,0,1,1,0.0
70829276,1,1,0,0,1,1,0.0
66527124,1,0,1,0,1,1,0.0
8061650,1,1,0,0,1,1,0.0
57639823,1,1,0,0,1,1,0.0
41374268,1,1,0,0,1,1,0.0
11327065,1,1,0,0,1,1,0.0
70556104,2,2,0,0,1,1,0.0
1670303,1,1,0,0,1,1,0.0
60359481,1,1,0,0,1,1,0.0
99137512,1,1,0,0,1,1,0.0
86674955,2,2,0,0,1,1,0.0
99813494,2,0,1,1,2,2,50.0
87100617,1,1,0,0,1,1,0.0
14649244,5,5,0,0,3,1,0.0
52867491,1,1,0,0,1,1,0.0
181433,2,1,1,0,2,1,0.0
94496707,2,1,1,0,2,1,0.0
36283425,1,0,0,1,1,1,100.0
43106118,1,1,0,0,1,1,0.0
76324364,2,2,0,0,2,1,0.0
5471434,1,0,1,0,1,1,0.0
74324488,3,1,2,0,3,1,0.0
41097609,1,1,0,0,1,1,0.0
76407371,1,1,0,0,1,1,0.0
99546259,1,1,0,0,1,1,0.0
97401008,1,1,0,0,1,1,0.0
42770026,2,2,0,0,2,1,0.0
45461728,1,1,0,0,1,1,0.0
98035713,2,1,1,0,2,1,0.0
67067352,1,0,1,0,1,1,0.0
72247287,1,1,0,0,1,1,0.0
27687975,1,0,1,0,1,1,0.0
70953947,1,1,0,0,1,1,0.0
68503175,1,0,1,0,1,1,0.0
26154842,2,1,1,0,2,1,0.0
61039942,2,2,0,0,2,1,0.0
98066964,1,0,1,0,1,1,0.0
268450,1,1,0,0,1,1,0.0
38034349,1,1,0,0,1,1,0.0
69215821,1,1,0,0,1,1,0.0
73767383,1,1,0,0,1,1,0.0
42118361,2,2,0,0,2,1,0.0
1215805,1,1,0,0,1,1,0.0
83496546,1,1,0,0,1,1,0.0
3110753,1,1,0,0,1,1,0.0
68499520,1,1,0,0,1,1,0.0
1786237,1,0,1,0,1,1,0.0
24282142,1,1,0,0,1,1,0.0
92127480,2,1,1,0,2,2,0.0
65837720,1,1,0,0,1,1,0.0
92295276,2,1,1,0,2,1,0.0
48677710,1,0,1,0,1,1,0.0
36889635,3,2,1,0,3,3,0.0
53017005,1,1,0,0,1,1,0.0
92116011,1,0,1,0,1,1,0.0
38210229,4,2,2,0,4,1,0.0
18959256,1,1,0,0,1,1,0.0
91077698,2,1,0,1,1,1,50.0
23785185,1,0,1,0,1,1,0.0
42825399,1,0,1,0,1,1,0.0
52628022,1,1,0,0,1,1,0.0
79378268,2,1,1,0,1,1,0.0
93436384,1,0,1,0,1,1,0.0
70075128,1,0,1,0,1,1,0.0
30034436,2,2,0,0,1,1,0.0
66427260,1,1,0,0,1,1,0.0
81931542,2,2,0,0,2,1,0.0
84880125,1,1,0,0,1,1,0.0
50672326,1,1,0,0,1,1,0.0
75989647,1,1,0,0,1,1,0.0
28859589,1,1,0,0,1,1,0.0
61381592,1,1,0,0,1,1,0.0
78831700,1,0,1,0,1,1,0.0
10170746,1,1,0,0,1,1,0.0
84438850,1,0,1,0,1,1,0.0
66807458,1,1,0,0,1,1,0.0
1240337,1,1,0,0,1,1,0.0
76474310,3,2,0,1,2,1,33.33
57292548,1,1,0,0,1,1,0.0
52816891,1,1,0,0,1,1,0.0
61548796,1,1,0,0,1,1,0.0
34255925,1,1,0,0,1,1,0.0
96120123,1,1,0,0,1,1,0.0
23183825,1,1,0,0,1,1,0.0
72134337,1,1,0,0,1,1,0.0
11312729,1,1,0,0,1,1,0.0
80987825,1,1,0,0,1,1,0.0
98934122,1,1,0,0,1,1,0.0
46888241,1,0,1,0,1,1,0.0
24418157,2,2,0,0,2,1,0.0
93958278,1,0,1,0,1,1,0.0
51272299,3,1,2,0,3,1,0.0
51458104,1,1,0,0,1,1,0.0
10180259,1,0,1,0,1,1,0.0
61714072,2,2,0,0,2,1,0.0
84054877,1,1,0,0,1,1,0.0
18253819,5,3,2,0,4,3,0.0
49940777,2,2,0,0,2,1,0.0
89687910,1,1,0,0,1,1,0.0
91980744,1,1,0,0,1,1,0.0
37129500,3,2,1,0,2,1,0.0
89649696,1,1,0,0,1,1,0.0
49449499,2,2,0,0,2,1,0.0
96330887,1,1,0,0,1,1,0.0
75069176,1,1,0,0,1,1,0.0
74560352,1,0,0,1,1,1,100.0
25140057,1,1,0,0,1,1,0.0
14011,1,1,0,0,1,1,0.0
33177550,1,1,0,0,1,1,0.0
3989302,2,2,0,0,2,1,0.0
51010446,3,2,1,0,3,1,0.0
98122307,1,0,1,0,1,1,0.0
72983249,1,0,0,1,1,1,100.0
63260392,1,1,0,0,1,1,0.0
29765454,1,0,1,0,1,1,0.0
28604312,1,1,0,0,1,1,0.0
43326017,1,1,0,0,1,1,0.0
13060718,4,4,0,0,3,1,0.0
81921582,4,3,1,0,4,1,0.0
16180107,1,1,0,0,1,1,0.0
29264087,1,1,0,0,1,1,0.0
45081511,1,0,1,0,1,1,0.0
81620629,1,1,0,0,1,1,0.0
13128111,3,1,2,0,3,1,0.0
48588500,1,0,1,0,1,1,0.0
81528804,1,1,0,0,1,1,0.0
81639599,1,1,0,0,1,1,0.0
14268410,1,1,0,0,1,1,0.0
1292118,1,1,0,0,1,1,0.0
55569696,2,1,1,0,2,1,0.0
4997294,1,1,0,0,1,1,0.0
84485644,1,1,0,0,1,1,0.0
59296880,2,2,0,0,2,1,0.0
18675053,1,0,0,1,1,1,100.0
59287915,1,1,0,0,1,1,0.0
46770208,1,1,0,0,1,1,0.0
11835168,2,1,1,0,2,1,0.0
90727093,1,1,0,0,1,1,0.0
94314635,1,1,0,0,1,1,0.0
5660137,3,3,0,0,2,2,0.0
10074951,3,3,0,0,3,1,0.0
64587306,1,0,1,0,1,1,0.0
63532308,3,3,0,0,2,1,0.0
19556993,1,0,1,0,1,1,0.0
74512877,1,0,1,0,1,1,0.0
86200217,2,2,0,0,2,1,0.0
89522278,1,1,0,0,1,1,0.0
36766360,1,1,0,0,1,1,0.0
88197182,2,2,0,0,2,1,0.0
90978002,2,2,0,0,2,1,0.0
38733113,2,2,0,0,2,1,0.0
10672906,1,1,0,0,1,1,0.0
34996629,1,1,0,0,1,1,0.0
4942883,1,1,0,0,1,1,0.0
44416708,1,1,0,0,1,1,0.0
81131976,2,2,0,0,2,2,0.0
80599335,1,1,0,0,1,1,0.0
16742907,1,0,1,0,1,1,0.0
38508674,3,3,0,0,3,1,0.0
62582856,1,1,0,0,1,1,0.0
5716932,2,2,0,0,1,1,0.0
64897004,1,1,0,0,1,1,0.0
16110740,1,1,0,0,1,1,0.0
62848767,1,1,0,0,1,1,0.0
48889415,2,1,1,0,2,1,0.0
4966695,2,0,2,0,2,1,0.0
9951136,1,1,0,0,1,1,0.0
22448069,1,1,0,0,1,1,0.0
19255733,1,0,1,0,1,1,0.0
62333741,1,1,0,0,1,1,0.0
44439608,2,2,0,0,2,1,0.0
64162669,1,0,1,0,1,1,0.0
18769241,1,1,0,0,1,1,0.0
25673292,5,3,2,0,4,1,0.0
58092349,1,0,1,0,1,1,0.0
92974921,1,1,0,0,1,1,0.0
34471968,1,1,0,0,1,1,0.0
55431399,1,1,0,0,1,1,0.0
68605884,1,0,1,0,1,1,0.0
66782462,1,1,0,0,1,1,0.0
79190374,1,1,0,0,1,1,0.0
29938731,1,1,0,0,1,1,0.0
20106585,1,1,0,0,1,1,0.0
44894932,1,1,0,0,1,1,0.0
76843276,1,1,0,0,1,1,0.0
8338846,1,1,0,0,1,1,0.0
17227593,1,1,0,0,1,1,0.0
92648401,1,1,0,0,1,1,0.0
22355352,1,0,1,0,1,1,0.0
6862735,1,1,0,0,1,1,0.0
43268672,1,0,1,0,1,1,0.0
86986571,1,1,0,0,1,1,0.0
15072460,1,0,1,0,1,1,0.0
5540318,1,1,0,0,1,1,0.0
34571874,2,2,0,0,2,1,0.0
74400257,5,3,1,1,5,1,20.0
57066442,1,1,0,0,1,1,0.0
31029255,1,0,1,0,1,1,0.0
46109001,3,2,1,0,3,2,0.0
63206599,2,2,0,0,1,1,0.0
82315504,2,2,0,0,1,1,0.0
87450404,2,2,0,0,1,1,0.0
46350385,1,1,0,0,1,1,0.0
25296400,2,1,1,0,2,1,0.0
63962853,1,1,0,0,1,1,0.0
72610646,1,1,0,0,1,1,0.0
86724219,3,1,1,1,2,1,33.33
35187192,1,1,0,0,1,1,0.0
45234736,1,1,0,0,1,1,0.0
9650419,1,1,0,0,1,1,0.0
52518984,2,2,0,0,1,1,0.0
52445000,1,1,0,0,1,1,0.0
90310004,1,0,1,0,1,1,0.0
40837311,1,1,0,0,1,1,0.0
33505016,1,1,0,0,1,1,0.0
11298367,1,0,1,0,1,1,0.0
24531914,1,1,0,0,1,1,0.0
26182812,1,1,0,0,1,1,0.0
25336836,1,0,1,0,1,1,0.0
1550861,1,1,0,0,1,1,0.0
45180204,1,0,1,0,1,1,0.0
52398448,1,1,0,0,1,1,0.0
34648917,1,1,0,0,1,1,0.0
77837536,1,1,0,0,1,1,0.0
68826683,1,1,0,0,1,1,0.0
82073326,2,2,0,0,1,1,0.0
93954548,5,4,1,0,2,2,0.0
30275315,1,0,1,0,1,1,0.0
40863051,6,5,1,0,4,1,0.0
14619027,2,2,0,0,2,2,0.0
72925004,1,0,0,1,1,1,100.0
69132424,1,1,0,0,1,1,0.0
56439862,2,0,2,0,2,1,0.0
11169828,1,0,1,0,1,1,0.0
15314350,1,1,0,0,1,1,0.0
24688272,1,0,1,0,1,1,0.0
675453,2,1,0,1,2,2,50.0
64328498,1,1,0,0,1,1,0.0
58587631,1,1,0,0,1,1,0.0
33498949,1,1,0,0,1,1,0.0
96297625,1,1,0,0,1,1,0.0
66796207,1,1,0,0,1,1,0.0
66244015,1,0,1,0,1,1,0.0
51085305,1,1,0,0,1,1,0.0
80959593,2,1,0,1,2,1,50.0
61923419,1,1,0,0,1,1,0.0
81061448,2,1,1,0,1,1,0.0
64968105,1,0,0,1,1,1,100.0
93079528,2,2,0,0,2,1,0.0
1171285,1,0,1,0,1,1,0.0
25763438,1,1,0,0,1,1,0.0
91793422,1,1,0,0,1,1,0.0
66187371,2,1,1,0,2,1,0.0
89652301,2,0,2,0,2,1,0.0
51266121,1,0,1,0,1,1,0.0
8957102,1,1,0,0,1,1,0.0
39817031,1,1,0,0,1,1,0.0
21165446,3,3,0,0,3,1,0.0
26724683,1,1,0,0,1,1,0.0
12167721,1,1,0,0,1,1,0.0
39816103,1,1,0,0,1,1,0.0
11351697,1,1,0,0,1,1,0.0
30898846,3,1,1,1,2,2,33.33
40275807,4,2,2,0,2,2,0.0
90541443,1,1,0,0,1,1,0.0
82913148,1,1,0,0,1,1,0.0
4949799,2,1,1,0,1,1,0.0
96260417,4,2,1,1,2,1,25.0
14578630,1,1,0,0,1,1,0.0
30768132,1,0,1,0,1,1,0.0
54981256,1,1,0,0,1,1,0.0
48781391,1,0,0,1,1,1,100.0
1318748,1,1,0,0,1,1,0.0
39043488,3,3,0,0,3,1,0.0
8836314,1,0,1,0,1,1,0.0
66779575,3,2,1,0,3,1,0.0
83874936,1,1,0,0,1,1,0.0
22694465,1,0,1,0,1,1,0.0
77762934,1,0,1,0,1,1,0.0
24669736,1,1,0,0,1,1,0.0
77645189,2,2,0,0,2,2,0.0
55028085,1,0,1,0,1,1,0.0
16201475,1,1,0,0,1,1,0.0
99209807,1,0,1,0,1,1,0.0
97149458,1,1,0,0,1,1,0.0
97984319,1,0,1,0,1,1,0.0
46811788,1,0,0,1,1,1,100.0
61790266,1,1,0,0,1,1,0.0
28321324,1,1,0,0,1,1,0.0
47416755,1,1,0,0,1,1,0.0
46656737,1,0,1,0,1,1,0.0
85140121,1,0,1,0,1,1,0.0
79067628,1,1,0,0,1,1,0.0
78519796,1,1,0,0,1,1,0.0
4182388,1,1,0,0,1,1,0.0
2981222,1,1,0,0,1,1,0.0
23227877,2,2,0,0,2,1,0.0
66830514,1,1,0,0,1,1,0.0
14831042,1,0,1,0,1,1,0.0
41603172,6,5,1,0,5,2,0.0
7336347,1,1,0,0,1,1,0.0
49462436,1,1,0,0,1,1,0.0
96552047,1,1,0,0,1,1,0.0
51963229,1,1,0,0,1,1,0.0
43226831,2,1,1,0,1,1,0.0
29106083,2,2,0,0,2,2,0.0
11698096,1,1,0,0,1,1,0.0
7232348,1,1,0,0,1,1,0.0
28541842,1,1,0,0,1,1,0.0
98907434,1,1,0,0,1,1,0.0
9522998,3,3,0,0,2,2,0.0
91879243,1,0,0,1,1,1,100.0
88420136,1,1,0,0,1,1,0.0
41389075,1,1,0,0,1,1,0.0
72184833,1,1,0,0,1,1,0.0
92599254,1,1,0,0,1,1,0.0
31396679,1,1,0,0,1,1,0.0
3264023,1,1,0,0,1,1,0.0
18435315,1,1,0,0,1,1,0.0
4832837,2,2,0,0,2,2,0.0
21955668,1,1,0,0,1,1,0.0
26948731,1,0,1,0,1,1,0.0
54948838,4,4,0,0,1,1,0.0
79630507,1,1,0,0,1,1,0.0
55472669,1,1,0,0,1,1,0.0
21333044,1,1,0,0,1,1,0.0
54207276,1,1,0,0,1,1,0.0
80391638,1,1,0,0,1,1,0.0
17357735,2,2,0,0,1,1,0.0
84363149,1,0,1,0,1,1,0.0
60984094,1,0,1,0,1,1,0.0
87821798,1,1,0,0,1,1,0.0
2955490,1,1,0,0,1,1,0.0
56156597,1,1,0,0,1,1,0.0
66486013,2,2,0,0,2,2,0.0
77043365,3,3,0,0,3,2,0.0
