category_level_4_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
50523682,1,1,0,0,1,0.0
42298073,20,8,8,4,20,20.0
68136062,72,64,8,0,68,0.0
40668776,9,3,3,3,9,33.33
34048639,47,40,7,0,45,0.0
36100917,20,18,1,1,19,5.0
40101959,146,84,41,21,75,14.38
20126117,4,4,0,0,3,0.0
68401560,14,5,9,0,11,0.0
26155223,27,13,7,7,21,25.93
56680477,22,14,5,3,22,13.64
38573841,7,3,3,1,7,14.29
16228913,4,3,1,0,4,0.0
74131736,7,6,1,0,7,0.0
54784152,50,44,6,0,50,0.0
83200269,23,14,6,3,22,13.04
15035524,4,4,0,0,4,0.0
38495233,51,40,11,0,45,0.0
10484026,15,8,2,5,11,33.33
38790002,3,1,1,1,2,33.33
28493255,45,32,11,2,44,4.44
6441204,80,60,20,0,73,0.0
86938804,1,1,0,0,1,0.0
74593618,55,36,13,6,47,10.91
28357147,10,8,2,0,10,0.0
10916544,35,31,3,1,34,2.86
72935996,5,3,1,1,5,20.0
92510927,99,68,23,8,62,8.08
19685841,3,2,1,0,3,0.0
96599151,4,1,2,1,4,25.0
4637993,8,2,1,5,6,62.5
13181905,18,10,4,4,13,22.22
36500786,11,7,4,0,11,0.0
63760901,5,3,0,2,5,40.0
56942709,46,26,11,9,33,19.57
32781520,39,25,12,2,37,5.13
89299186,13,11,2,0,13,0.0
75583430,3,3,0,0,3,0.0
15736297,14,5,5,4,11,28.57
67073800,9,5,1,3,8,33.33
25388733,69,40,17,12,56,17.39
43586230,4,3,1,0,4,0.0
56588809,67,52,13,2,65,2.99
74776889,5,2,3,0,5,0.0
63104308,11,7,2,2,10,18.18
19456918,15,11,2,2,13,13.33
12928581,43,30,13,0,41,0.0
28524425,73,56,11,6,62,8.22
70377421,6,6,0,0,6,0.0
79024583,14,11,3,0,13,0.0
68301444,7,7,0,0,7,0.0
93261105,33,24,9,0,29,0.0
88639232,2,2,0,0,2,0.0
12329223,39,22,8,9,34,23.08
11910965,17,8,6,3,15,17.65
25028340,13,8,4,1,9,7.69
18564304,31,26,4,1,31,3.23
66089564,4,3,1,0,4,0.0
67876890,33,24,4,5,28,15.15
49881646,7,4,2,1,7,14.29
38640295,27,21,6,0,25,0.0
30646656,11,8,3,0,11,0.0
13450496,8,3,3,2,8,25.0
72409614,9,6,3,0,8,0.0
70236580,7,3,3,1,7,14.29
90204305,36,24,9,3,32,8.33
48662673,7,5,2,0,7,0.0
42584285,5,3,2,0,5,0.0
70567702,5,2,1,2,5,40.0
71753942,4,1,3,0,4,0.0
9005454,40,29,10,1,37,2.5
12099221,7,3,2,2,5,28.57
81493910,9,5,3,1,9,11.11
62586763,84,70,14,0,79,0.0
87691749,7,6,1,0,6,0.0
77089830,4,2,0,2,3,50.0
25015147,13,10,2,1,12,7.69
82909563,12,9,3,0,9,0.0
5650633,1,1,0,0,1,0.0
94467194,8,4,3,1,7,12.5
85695493,22,11,10,1,13,4.55
68497558,6,6,0,0,6,0.0
130276,54,43,11,0,49,0.0
49695625,8,8,0,0,8,0.0
67815812,12,6,4,2,11,16.67
8890871,18,14,3,1,17,5.56
52919787,41,27,6,8,33,19.51
20545163,2,2,0,0,2,0.0
44501282,86,59,25,2,84,2.33
88549239,9,5,3,1,9,11.11
61378821,7,4,3,0,7,0.0
53553717,20,11,7,2,19,10.0
77759725,6,3,2,1,6,16.67
13317467,72,43,23,6,56,8.33
60609493,6,4,2,0,6,0.0
61994861,7,5,2,0,7,0.0
70485233,3,3,0,0,3,0.0
8414633,5,5,0,0,3,0.0
59566450,9,7,2,0,9,0.0
5285252,28,11,13,4,22,14.29
38534209,4,4,0,0,4,0.0
24749854,1,1,0,0,1,0.0
29640060,70,61,9,0,60,0.0
65565546,31,17,12,2,26,6.45
58515138,23,10,11,2,21,8.7
1214297,13,7,6,0,13,0.0
83358078,29,16,9,4,22,13.79
29642065,3,2,1,0,3,0.0
97344843,19,12,5,2,15,10.53
64258925,4,4,0,0,4,0.0
98896605,14,13,1,0,13,0.0
73026626,3,3,0,0,3,0.0
91530498,12,10,0,2,9,16.67
5260629,25,10,12,3,25,12.0
4644751,48,40,7,1,45,2.08
45653254,77,60,14,3,68,3.9
49492634,14,7,5,2,13,14.29
74685536,17,12,1,4,15,23.53
34579022,73,54,16,3,48,4.11
43980159,32,18,14,0,25,0.0
21784891,14,12,1,1,13,7.14
68631365,27,19,6,2,26,7.41
78139288,6,2,4,0,6,0.0
82685368,16,11,4,1,16,6.25
26249316,17,12,4,1,17,5.88
3071947,28,21,6,1,28,3.57
41904011,39,23,10,6,33,15.38
8396013,5,4,1,0,5,0.0
39417282,1,1,0,0,1,0.0
65542231,8,8,0,0,7,0.0
44081677,22,15,7,0,21,0.0
62377924,66,46,17,3,57,4.55
31309311,25,16,9,0,23,0.0
70914615,43,27,12,4,40,9.3
84965883,32,25,6,1,21,3.12
41089464,2,2,0,0,2,0.0
12041239,5,5,0,0,5,0.0
2996301,28,19,4,5,23,17.86
3870184,24,13,8,3,19,12.5
83094600,41,32,8,1,39,2.44
83197196,6,5,1,0,6,0.0
79932101,18,10,5,3,10,16.67
46692502,23,16,4,3,23,13.04
23464576,56,39,10,7,48,12.5
94480361,41,35,6,0,35,0.0
68765592,29,18,10,1,27,3.45
63886515,31,16,10,5,13,16.13
72050143,66,46,12,8,64,12.12
62612015,30,14,10,6,30,20.0
17638097,11,6,2,3,10,27.27
81846142,65,49,14,2,61,3.08
93505281,20,10,10,0,20,0.0
24498102,37,30,5,2,34,5.41
54017330,20,13,7,0,18,0.0
61321727,3,3,0,0,2,0.0
88263899,43,40,3,0,32,0.0
53722633,15,12,3,0,15,0.0
8040314,36,33,3,0,36,0.0
56418000,41,29,9,3,36,7.32
8095132,16,14,2,0,16,0.0
42811770,18,17,1,0,18,0.0
44755452,5,4,1,0,5,0.0
83225687,12,8,4,0,12,0.0
25002348,2,1,1,0,2,0.0
80808277,38,23,14,1,38,2.63
85105363,6,6,0,0,6,0.0
3247701,32,25,7,0,32,0.0
29214775,45,36,7,2,44,4.44
81569593,19,10,8,1,16,5.26
3055980,35,29,4,2,34,5.71
80879466,7,7,0,0,6,0.0
70682792,39,19,19,1,33,2.56
20113437,1,1,0,0,1,0.0
83839373,40,29,9,2,38,5.0
25670361,7,5,1,1,7,14.29
80385826,5,4,1,0,4,0.0
79291110,12,10,2,0,12,0.0
74267390,48,29,14,5,40,10.42
4269227,16,11,5,0,16,0.0
63842873,17,12,5,0,15,0.0
78639817,35,31,2,2,32,5.71
35935289,32,23,7,2,24,6.25
23586554,1,0,1,0,1,0.0
52654168,20,10,8,2,17,10.0
47541021,49,43,6,0,38,0.0
30436637,12,11,1,0,12,0.0
14322646,7,3,4,0,5,0.0
82130728,4,1,3,0,4,0.0
85699847,45,32,11,2,45,4.44
66540701,3,3,0,0,3,0.0
70500215,35,21,9,5,19,14.29
81903181,7,4,3,0,7,0.0
95024260,12,7,5,0,12,0.0
45899520,13,11,2,0,13,0.0
84758950,6,5,1,0,6,0.0
96750581,5,3,2,0,4,0.0
24190124,24,16,8,0,21,0.0
87165399,5,4,0,1,5,20.0
77437156,1,1,0,0,1,0.0
61351955,14,12,2,0,14,0.0
29969075,15,13,0,2,15,13.33
63760409,1,0,1,0,1,0.0
78494982,18,9,9,0,15,0.0
36812660,43,19,23,1,36,2.33
91056408,18,10,6,2,15,11.11
25583575,46,38,8,0,44,0.0
88360002,13,12,1,0,10,0.0
59352436,37,28,6,3,35,8.11
51987588,61,41,17,3,53,4.92
22314527,24,12,5,7,17,29.17
13755000,19,14,4,1,11,5.26
8841303,66,38,19,9,57,13.64
48847613,6,6,0,0,6,0.0
29853438,20,11,7,2,16,10.0
14514689,6,3,0,3,5,50.0
29114559,86,70,12,4,85,4.65
12648242,12,8,4,0,12,0.0
91027531,42,30,9,3,38,7.14
60983055,4,3,1,0,4,0.0
46480055,8,5,1,2,6,25.0
59874579,32,24,4,4,31,12.5
54699009,3,2,0,1,3,33.33
13803343,7,7,0,0,7,0.0
88920546,1,1,0,0,1,0.0
79668004,14,8,3,3,13,21.43
57972112,26,23,2,1,23,3.85
11017086,32,21,8,3,26,9.38
94467649,4,2,1,1,2,25.0
98790968,2,1,1,0,2,0.0
75291459,8,7,1,0,8,0.0
41330531,61,55,6,0,36,0.0
74972366,12,9,3,0,9,0.0
10539439,12,10,2,0,11,0.0
42427817,33,22,6,5,23,15.15
34054699,4,2,1,1,4,25.0
173778,4,3,1,0,2,0.0
80855542,6,6,0,0,6,0.0
52414869,107,76,30,1,87,0.93
96924557,3,2,1,0,3,0.0
82278678,2,1,1,0,2,0.0
6758852,41,31,7,3,28,7.32
72956955,32,17,14,1,29,3.12
3681214,25,21,4,0,23,0.0
93296042,64,52,9,3,57,4.69
59890033,6,6,0,0,6,0.0
51582003,61,45,10,6,58,9.84
6627906,16,11,4,1,16,6.25
47547369,2,0,2,0,2,0.0
5708793,4,4,0,0,2,0.0
17514836,9,7,2,0,9,0.0
64293382,11,6,5,0,8,0.0
32812896,51,35,14,2,39,3.92
94915611,2,0,1,1,2,50.0
71907569,54,39,9,6,44,11.11
62440158,33,27,6,0,33,0.0
84662707,26,14,8,4,13,15.38
40830002,6,4,2,0,6,0.0
18498083,48,31,15,2,48,4.17
77191111,14,11,2,1,13,7.14
41891506,45,34,11,0,39,0.0
98452215,2,0,2,0,2,0.0
59942306,25,18,4,3,24,12.0
34423367,3,1,1,1,3,33.33
89417685,31,22,4,5,26,16.13
3799568,11,6,4,1,11,9.09
75847690,5,3,0,2,5,40.0
7717656,7,4,2,1,7,14.29
41498692,1,0,0,1,1,100.0
67139010,3,0,3,0,3,0.0
30504650,2,2,0,0,2,0.0
76973121,1,1,0,0,1,0.0
38086217,16,9,4,3,13,18.75
57475040,9,8,1,0,9,0.0
97423323,18,13,5,0,15,0.0
39493330,9,5,4,0,7,0.0
69875137,6,5,0,1,6,16.67
43588553,8,5,2,1,6,12.5
45903221,10,5,5,0,10,0.0
41634758,18,13,4,1,18,5.56
96655718,19,10,9,0,16,0.0
19872161,44,38,6,0,40,0.0
99189770,12,7,1,4,10,33.33
7381065,16,12,4,0,12,0.0
46098743,10,8,2,0,10,0.0
53657861,7,3,3,1,7,14.29
28453529,12,10,2,0,12,0.0
59800283,6,4,2,0,3,0.0
40356327,20,15,5,0,18,0.0
14453608,76,66,8,2,65,2.63
27748619,15,7,5,3,14,20.0
17282399,8,5,3,0,8,0.0
50626531,11,4,5,2,10,18.18
50032398,35,25,7,3,23,8.57
73652610,1,0,1,0,1,0.0
42911194,29,25,4,0,23,0.0
75185654,17,9,4,4,11,23.53
2651583,15,8,5,2,14,13.33
89444553,19,8,9,2,15,10.53
25281893,13,8,4,1,10,7.69
56850717,3,2,1,0,3,0.0
66822855,93,74,19,0,81,0.0
36399093,42,14,16,12,31,28.57
73109953,17,11,5,1,16,5.88
99289609,4,1,1,2,3,50.0
1847505,4,3,1,0,4,0.0
4130535,15,10,5,0,5,0.0
90931553,1,1,0,0,1,0.0
72899228,10,7,3,0,10,0.0
17798769,18,16,2,0,17,0.0
19173371,21,14,3,4,19,19.05
74779334,140,117,22,1,134,0.71
18732460,2,2,0,0,2,0.0
59390403,20,8,8,4,13,20.0
65084129,58,47,8,3,43,5.17
17917551,7,4,1,2,6,28.57
2471284,35,22,12,1,34,2.86
25831472,10,6,4,0,9,0.0
9115671,7,3,2,2,6,28.57
35953768,4,3,0,1,4,25.0
95519649,21,17,2,2,20,9.52
78254681,23,17,6,0,22,0.0
20513150,7,6,0,1,7,14.29
21728377,21,13,6,2,20,9.52
47052066,12,9,3,0,12,0.0
70355291,1,1,0,0,1,0.0
24882079,22,19,2,1,21,4.55
80558549,74,59,9,6,72,8.11
23233063,14,11,3,0,10,0.0
75810375,2,2,0,0,2,0.0
95922547,26,21,5,0,25,0.0
31050675,32,20,10,2,30,6.25
82700244,3,3,0,0,2,0.0
57224144,4,4,0,0,4,0.0
30781874,24,15,8,1,24,4.17
70045415,3,2,1,0,3,0.0
21633172,34,22,8,4,26,11.76
46902942,5,4,1,0,5,0.0
5401001,13,11,2,0,12,0.0
92055577,6,4,1,1,6,16.67
63863324,27,23,4,0,27,0.0
33437302,40,25,13,2,36,5.0
50509920,18,10,5,3,13,16.67
4361761,17,8,6,3,16,17.65
65297836,21,18,3,0,21,0.0
29450548,30,20,6,4,29,13.33
87575723,17,14,3,0,17,0.0
60897751,24,19,4,1,24,4.17
66874525,8,7,1,0,8,0.0
24629574,28,20,5,3,21,10.71
49194779,10,9,1,0,10,0.0
58904169,22,10,7,5,12,22.73
65991544,24,16,8,0,22,0.0
46693007,1,1,0,0,1,0.0
73168864,35,27,8,0,31,0.0
69005507,22,11,8,3,18,13.64
50428201,6,5,1,0,5,0.0
53593600,30,21,6,3,25,10.0
14175106,97,68,27,2,77,2.06
85142463,8,4,2,2,8,25.0
26546879,9,8,1,0,9,0.0
30204832,19,12,3,4,16,21.05
22652062,28,19,9,0,20,0.0
46549899,1,0,1,0,1,0.0
62667034,7,5,2,0,7,0.0
54460097,3,3,0,0,3,0.0
26223993,20,12,5,3,16,15.0
10302340,29,15,10,4,28,13.79
75222159,13,10,2,1,13,7.69
68844160,16,14,2,0,16,0.0
17335895,9,5,3,1,7,11.11
39142448,11,8,3,0,9,0.0
74390509,18,11,5,2,16,11.11
42125318,1,1,0,0,1,0.0
75200933,13,11,1,1,13,7.69
22077841,37,21,10,6,28,16.22
76980158,16,6,9,1,16,6.25
26898676,12,10,1,1,6,8.33
60822995,22,19,3,0,15,0.0
15007438,47,34,8,5,42,10.64
85412124,64,35,22,7,42,10.94
74967589,7,6,0,1,6,14.29
41409444,2,0,1,1,2,50.0
44526730,7,5,0,2,7,28.57
41869458,14,10,4,0,14,0.0
31807343,12,7,5,0,11,0.0
85105795,6,4,1,1,6,16.67
56943261,1,1,0,0,1,0.0
21326732,8,7,1,0,8,0.0
99054579,1,1,0,0,1,0.0
76319589,11,10,1,0,10,0.0
59092402,6,4,2,0,6,0.0
33408613,6,2,2,2,5,33.33
42154292,17,13,4,0,16,0.0
87356189,34,25,8,1,27,2.94
72580878,2,2,0,0,2,0.0
33295073,7,5,1,1,7,14.29
5210177,2,2,0,0,2,0.0
8654485,43,20,17,6,37,13.95
9179988,14,12,1,1,12,7.14
84780822,9,2,7,0,9,0.0
58542924,31,26,5,0,31,0.0
65462284,17,15,2,0,17,0.0
85112293,10,8,2,0,10,0.0
43449144,21,11,10,0,21,0.0
88651496,18,8,8,2,17,11.11
48332487,3,3,0,0,3,0.0
62070889,6,6,0,0,6,0.0
79907669,7,2,4,1,7,14.29
87408412,18,12,6,0,17,0.0
63541502,12,12,0,0,12,0.0
59928780,4,2,0,2,4,50.0
11496332,5,3,1,1,5,20.0
61005329,1,0,1,0,1,0.0
41179397,11,6,2,3,11,27.27
31233761,44,24,14,6,39,13.64
84769750,14,7,5,2,13,14.29
39076783,5,3,2,0,5,0.0
50066795,7,7,0,0,7,0.0
45549101,9,4,4,1,8,11.11
74066770,5,5,0,0,5,0.0
33703354,12,10,2,0,10,0.0
60316889,8,6,2,0,8,0.0
48926937,9,4,5,0,9,0.0
19267524,32,25,7,0,28,0.0
67244057,9,7,1,1,8,11.11
82083410,52,41,8,3,35,5.77
27294099,28,22,5,1,28,3.57
1544744,18,15,3,0,16,0.0
37234880,9,6,2,1,6,11.11
23865847,3,2,0,1,3,33.33
3934172,12,6,4,2,12,16.67
33482772,5,1,4,0,5,0.0
17551053,10,8,1,1,10,10.0
21307062,36,26,8,2,34,5.56
89643305,12,4,7,1,5,8.33
35093805,2,1,0,1,2,50.0
82903354,18,11,4,3,13,16.67
98116365,19,10,7,2,14,10.53
19872476,50,26,21,3,39,6.0
78593411,15,8,3,4,13,26.67
44663545,2,1,0,1,2,50.0
89993078,63,34,25,4,50,6.35
3991504,12,10,2,0,10,0.0
30913421,31,20,6,5,27,16.13
63642902,27,21,6,0,21,0.0
24013464,25,18,6,1,23,4.0
99266271,28,21,7,0,27,0.0
79728336,28,20,4,4,27,14.29
49754991,5,5,0,0,5,0.0
84143226,24,15,8,1,22,4.17
31155632,15,7,4,4,14,26.67
88248033,5,4,1,0,5,0.0
42717207,6,4,1,1,6,16.67
25260940,6,5,1,0,6,0.0
62335978,2,2,0,0,2,0.0
84541443,3,1,2,0,3,0.0
77930136,40,31,7,2,36,5.0
12088165,5,4,1,0,5,0.0
44629008,39,19,19,1,37,2.56
81861662,30,24,5,1,28,3.33
13891873,21,16,1,4,17,19.05
10917765,3,2,1,0,3,0.0
19058244,14,13,1,0,14,0.0
41756814,12,10,2,0,10,0.0
60870524,29,21,3,5,20,17.24
60216999,23,17,5,1,22,4.35
77904565,4,4,0,0,4,0.0
20511026,12,11,1,0,12,0.0
9336948,11,7,3,1,10,9.09
21478288,15,11,3,1,14,6.67
93518494,2,2,0,0,2,0.0
92453992,4,2,1,1,3,25.0
53818233,8,7,1,0,8,0.0
29667626,5,2,3,0,4,0.0
27673742,2,1,1,0,2,0.0
10767800,16,13,3,0,16,0.0
26040076,7,3,1,3,6,42.86
13365214,3,3,0,0,3,0.0
41433488,8,5,2,1,8,12.5
63350372,8,8,0,0,8,0.0
24880447,4,2,2,0,4,0.0
73732402,16,14,2,0,16,0.0
35084680,15,8,5,2,15,13.33
30323067,7,4,2,1,7,14.29
52746747,35,29,6,0,29,0.0
17778024,17,13,2,2,17,11.76
415193,35,28,4,3,31,8.57
72736935,13,7,5,1,13,7.69
41012573,27,24,3,0,27,0.0
46060656,19,11,5,3,17,15.79
68824880,18,16,2,0,13,0.0
77832108,47,32,10,5,44,10.64
32343412,4,4,0,0,4,0.0
9059487,4,4,0,0,4,0.0
99578894,1,1,0,0,1,0.0
43554139,9,7,2,0,9,0.0
7615356,13,12,1,0,13,0.0
58324863,13,10,3,0,12,0.0
57143910,2,2,0,0,2,0.0
34564501,32,30,2,0,31,0.0
58190599,85,63,17,5,67,5.88
12427149,20,12,3,5,13,25.0
30984171,13,3,7,3,13,23.08
23506572,5,3,2,0,3,0.0
81869018,9,7,2,0,9,0.0
16576322,26,17,7,2,21,7.69
73711710,26,17,8,1,26,3.85
83745396,3,3,0,0,3,0.0
80241424,6,6,0,0,4,0.0
98529642,5,4,1,0,5,0.0
451339,34,27,7,0,28,0.0
23653111,21,19,2,0,18,0.0
31816069,4,2,2,0,3,0.0
42033958,10,9,1,0,9,0.0
12456823,35,22,13,0,34,0.0
26352441,22,11,9,2,21,9.09
67539973,11,7,1,3,11,27.27
9192757,9,7,0,2,7,22.22
99490104,15,9,3,3,15,20.0
95845458,32,24,5,3,23,9.38
83740518,7,2,5,0,6,0.0
14887038,15,11,3,1,13,6.67
10707663,13,5,5,3,12,23.08
20263004,27,23,4,0,27,0.0
96364334,11,9,2,0,11,0.0
74544701,4,3,1,0,4,0.0
3623808,2,1,0,1,2,50.0
96443466,3,2,1,0,3,0.0
87956407,4,4,0,0,3,0.0
76968725,9,8,1,0,8,0.0
62763407,8,2,4,2,6,25.0
91617415,1,1,0,0,1,0.0
1384167,1,1,0,0,1,0.0
38953150,9,6,1,2,9,22.22
2646026,9,4,5,0,9,0.0
86912967,7,5,2,0,7,0.0
6013149,4,3,1,0,4,0.0
36706321,4,3,1,0,4,0.0
63480427,26,12,10,4,23,15.38
41583234,20,15,5,0,19,0.0
51356350,50,37,7,6,49,12.0
96638679,5,2,0,3,5,60.0
75742382,8,3,3,2,7,25.0
57840752,15,13,1,1,13,6.67
57600794,15,7,4,4,15,26.67
75482309,21,17,3,1,15,4.76
24065738,49,35,10,4,38,8.16
38586482,61,51,5,5,50,8.2
42382201,7,6,0,1,7,14.29
14691218,15,10,3,2,15,13.33
68163498,3,2,1,0,2,0.0
44427345,8,6,1,1,8,12.5
40548192,9,6,3,0,8,0.0
86466365,11,10,1,0,11,0.0
24289976,1,1,0,0,1,0.0
91187206,1,1,0,0,1,0.0
72607973,2,2,0,0,2,0.0
38148179,24,16,4,4,17,16.67
91484140,3,2,1,0,3,0.0
6300563,11,5,4,2,9,18.18
53981944,30,24,4,2,28,6.67
90698751,7,4,2,1,7,14.29
76092678,1,0,1,0,1,0.0
71467417,1,0,1,0,1,0.0
75522359,9,7,1,1,9,11.11
32307591,5,3,1,1,5,20.0
38289212,10,6,3,1,9,10.0
28611390,10,8,2,0,7,0.0
50421481,6,5,1,0,6,0.0
50000517,16,9,2,5,15,31.25
25877266,2,2,0,0,2,0.0
7508358,13,11,1,1,12,7.69
71958429,30,14,9,7,21,23.33
91040119,9,5,3,1,7,11.11
2655324,8,7,1,0,8,0.0
59841267,7,6,1,0,7,0.0
73762474,4,4,0,0,4,0.0
19413499,9,4,4,1,9,11.11
28808218,40,31,8,1,30,2.5
64782681,5,2,2,1,4,20.0
74221393,9,4,4,1,7,11.11
65160968,8,6,1,1,8,12.5
81217552,32,28,3,1,27,3.12
7100880,34,20,9,5,21,14.71
64171067,1,1,0,0,1,0.0
74344143,12,9,3,0,12,0.0
17602651,4,4,0,0,4,0.0
25991522,15,9,6,0,8,0.0
91442136,42,27,9,6,35,14.29
30590951,29,15,10,4,26,13.79
66126470,27,22,5,0,27,0.0
65871579,15,8,6,1,13,6.67
73819968,27,19,6,2,26,7.41
79233782,1,1,0,0,1,0.0
42109968,11,10,1,0,11,0.0
25759094,13,8,3,2,12,15.38
79262655,19,18,1,0,19,0.0
2220212,1,0,0,1,1,100.0
56230748,4,2,1,1,4,25.0
38073407,5,4,1,0,5,0.0
56428805,13,10,2,1,13,7.69
75364623,23,16,7,0,22,0.0
37919186,2,2,0,0,2,0.0
2350214,25,15,7,3,16,12.0
11906336,8,8,0,0,8,0.0
33028033,11,10,1,0,10,0.0
68278455,81,46,21,14,73,17.28
17380516,8,2,4,2,6,25.0
5899538,19,11,8,0,16,0.0
87107195,8,5,2,1,8,12.5
2741993,5,2,2,1,5,20.0
32499648,3,2,1,0,3,0.0
71182286,27,19,6,2,23,7.41
26413321,8,3,5,0,8,0.0
12854168,7,5,2,0,7,0.0
85093982,8,6,2,0,8,0.0
42886418,8,5,3,0,8,0.0
4965108,10,4,2,4,7,40.0
71163,16,13,2,1,16,6.25
5594071,1,1,0,0,1,0.0
67141796,17,14,3,0,7,0.0
17277025,2,1,0,1,2,50.0
56600927,18,10,8,0,12,0.0
69100262,6,5,1,0,6,0.0
53518207,17,13,4,0,16,0.0
59372966,9,7,1,1,8,11.11
65123041,14,8,3,3,14,21.43
57340563,18,7,7,4,18,22.22
16514864,42,33,9,0,41,0.0
35212478,2,2,0,0,2,0.0
59525508,12,8,2,2,12,16.67
22262250,44,33,7,4,43,9.09
9015661,25,23,1,1,23,4.0
63767254,64,35,21,8,42,12.5
35639564,12,12,0,0,12,0.0
94001043,2,2,0,0,2,0.0
21238851,15,13,1,1,15,6.67
13041867,2,2,0,0,2,0.0
21801798,18,8,5,5,13,27.78
98226310,7,4,3,0,7,0.0
86283178,7,4,1,2,7,28.57
35706418,10,9,1,0,8,0.0
35412448,6,2,4,0,5,0.0
72842151,11,9,2,0,8,0.0
74538757,6,1,4,1,5,16.67
13995551,44,28,10,6,25,13.64
14401167,6,4,2,0,6,0.0
44088997,1,0,0,1,1,100.0
98581417,22,13,4,5,21,22.73
35138800,2,2,0,0,2,0.0
19215286,10,9,0,1,10,10.0
31597360,21,10,5,6,19,28.57
23792593,7,4,0,3,6,42.86
34777886,18,8,9,1,15,5.56
308398,40,25,11,4,32,10.0
62273538,6,3,3,0,6,0.0
46679679,40,29,8,3,30,7.5
25248238,51,29,16,6,45,11.76
43184501,24,21,3,0,24,0.0
80751835,11,8,3,0,9,0.0
31844335,2,2,0,0,2,0.0
37245247,20,15,5,0,17,0.0
84793635,40,25,11,4,17,10.0
46243835,21,18,2,1,18,4.76
95302605,15,10,4,1,9,6.67
40683387,3,1,2,0,3,0.0
76979390,33,21,8,4,30,12.12
63393777,13,5,5,3,7,23.08
43006716,10,5,4,1,8,10.0
53243042,2,0,1,1,2,50.0
7540176,6,3,1,2,5,33.33
8362304,13,9,4,0,13,0.0
31696640,9,3,5,1,7,11.11
61230650,9,5,3,1,7,11.11
80887771,1,1,0,0,1,0.0
59040655,6,5,1,0,6,0.0
81413065,20,11,8,1,18,5.0
64574822,6,5,1,0,5,0.0
16557589,1,1,0,0,1,0.0
13500892,10,9,1,0,9,0.0
16861053,3,2,1,0,3,0.0
37935638,19,15,3,1,19,5.26
29378962,20,13,6,1,14,5.0
19618853,2,1,0,1,2,50.0
24765107,2,2,0,0,2,0.0
99440178,7,6,1,0,7,0.0
51307919,2,1,1,0,2,0.0
55535431,16,16,0,0,16,0.0
91375950,6,6,0,0,5,0.0
37179714,2,1,1,0,1,0.0
94269759,23,19,4,0,22,0.0
31805883,14,7,6,1,12,7.14
37938459,18,9,6,3,14,16.67
4744230,3,2,1,0,3,0.0
55183820,69,47,17,5,63,7.25
42328082,8,6,2,0,7,0.0
48156424,8,6,2,0,8,0.0
9418279,61,51,9,1,58,1.64
54025490,13,12,1,0,11,0.0
71224228,6,3,3,0,6,0.0
97370127,13,12,1,0,13,0.0
98000594,24,13,7,4,17,16.67
46320855,5,5,0,0,5,0.0
14220170,7,7,0,0,7,0.0
6019341,11,10,1,0,8,0.0
93312717,13,11,2,0,12,0.0
47079606,25,24,1,0,25,0.0
9606418,3,3,0,0,3,0.0
53359048,6,4,1,1,5,16.67
84272620,33,20,11,2,28,6.06
48372872,14,12,2,0,13,0.0
55910980,14,10,3,1,14,7.14
92132360,5,3,2,0,5,0.0
27677188,7,7,0,0,7,0.0
60976651,12,6,4,2,11,16.67
78202782,45,37,7,1,42,2.22
7022164,11,7,4,0,9,0.0
87878065,4,3,1,0,4,0.0
49194609,4,4,0,0,4,0.0
34552558,35,28,6,1,35,2.86
49021593,11,7,3,1,10,9.09
29657239,2,2,0,0,2,0.0
80560653,2,1,1,0,2,0.0
51747823,14,11,3,0,14,0.0
10152417,32,15,13,4,22,12.5
14737887,12,5,7,0,12,0.0
8659598,10,8,1,1,9,10.0
34032461,8,4,1,3,5,37.5
39010561,15,9,3,3,12,20.0
8469918,4,4,0,0,4,0.0
20211240,16,9,7,0,16,0.0
94341221,23,16,5,2,18,8.7
4160844,5,2,1,2,5,40.0
82252365,34,26,5,3,17,8.82
65604045,17,12,4,1,17,5.88
57700411,51,39,12,0,30,0.0
16373670,1,1,0,0,1,0.0
65124370,2,1,1,0,2,0.0
39984481,11,8,2,1,11,9.09
59242877,8,7,0,1,7,12.5
95809099,3,1,1,1,3,33.33
76220543,21,17,3,1,19,4.76
21230037,4,3,1,0,4,0.0
58566612,2,1,1,0,2,0.0
59236116,9,6,3,0,8,0.0
60241030,3,3,0,0,3,0.0
70672650,7,5,2,0,7,0.0
67243315,17,11,2,4,12,23.53
85376353,5,4,1,0,5,0.0
82524680,6,6,0,0,6,0.0
18110013,13,12,1,0,11,0.0
87087131,19,10,4,5,16,26.32
59514079,5,2,2,1,4,20.0
13105534,5,4,0,1,5,20.0
61525049,2,1,1,0,2,0.0
68034727,19,12,6,1,19,5.26
82012007,3,3,0,0,3,0.0
88059329,18,16,2,0,18,0.0
51084803,3,3,0,0,3,0.0
89524096,14,14,0,0,14,0.0
78956323,34,29,1,4,30,11.76
57278912,4,3,0,1,3,25.0
45244137,6,4,1,1,6,16.67
61118558,2,2,0,0,2,0.0
92816446,1,1,0,0,1,0.0
85970116,3,1,2,0,3,0.0
24955393,46,30,12,4,29,8.7
45049294,18,12,6,0,16,0.0
12681504,9,7,1,1,9,11.11
5240698,2,1,0,1,2,50.0
66970165,5,2,0,3,4,60.0
5477425,6,3,3,0,6,0.0
20589755,48,32,10,6,43,12.5
67514201,2,2,0,0,2,0.0
45144737,18,15,1,2,14,11.11
